,name,link,fit,sleeve,length,pattern,material,neckline,skirt,detail,imagefile
0,[VOV] R.F.P BORDER 원피스 (7110250302),https://cr2.shopping.naver.com/adcr.nhn?x=HTIVxMoAHGHvVcOKexxJz%2F%2F%2F%2Fw%3D%3DsMu5qteU28JJ4UmdeQOlP1JGDb6uf9h%2Ft%2Bc7ocQv0RjgJDCX6%2BIuTWm63EVVkV7KJvA8mUt0Y30G%2BRyEhhp%2BbsWVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTYVEJan6j1A%2FOnzGUluc2D6mP5o%2BChpP6bcj3icjh9evgT5Z06vgqlYJup4BN%2FcJWUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECKoE0H1hJwOhPocggzaUcKA7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB90x4c7ZFw0U3q64yoWHHDyDTGZn%2BFlqSnnURw6jOC1dvGhB8Ps6FHHxGqpxVzRGw3u19%2FDXgRn4S3wkrqDfr4neG%2FvxagesmNC6zIqxKIuyMAMp9Sy0FH6xVpUARAC0kHayGSe8J5pLg1%2Bz3GhkATS1ZZzyBkdgG64hdF9WFSuMPFK0fWDXdKB0h0zeaVaEO8Q92dbEQvS%2FWIrb5XGpaY4rYuJFdbQyWPhEqZs8uE%2B9SHhKoH3GzEJI6jIbSQslCEjpBSY0xtpZM5OwrSjWisc6PwRb%2FSwdZu0Fdw12U2EA0cI6eGUSCGd33M64nMkS41C7Hp4%2F0M9BqpkdXnvQHCUZpyV5QkosscjNH9q3p96Eyn1W4WHK6ALZ6kQpgHmHNK7laRG2CbvNZIdJPRxidBE&nv_mid=82420131277&cat_id=50000807,기본핏,반팔,롱,무지,"폴리에스테르, 레이온/인견, 마/리넨",라운드넥,머메이드,기타,img_82420131277_0.png
0,카라탈착 포인트 트위드 원피스 (ITJ9WOP820),https://cr2.shopping.naver.com/adcr.nhn?x=oLytzKG3u2T%2BnFfAf2JfCP%2F%2F%2Fw%3D%3Ds5kHGXAG7YGW5BaQ71H1t79JNzZNnGgT3I6Tky4tsQYaVhDiwgol3GKcDYT7Cl5vWapaJ7mQE4ZnEcWLaAkiudWVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTYVEJan6j1A%2FOnzGUluc2D6mP5o%2BChpP6bcj3icjh9evgT5Z06vgqlYJup4BN%2FcJWUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECMfrz8r%2FPoJnGU1WFQpShVQ7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB8lYJEgV7CWJwQ5ICdW8uh6QAC9sDNN1R91G1HvDW1omY4FIdX0RH9maAYxxSnIi%2FHSV8RKlIin9xEB6T%2FYyi7Ay7PMqvWJ4HqUm5kyhannVznwKJKBK0YwBud%2Bll%2F%2BI1MJzTl%2F3aHnwp714XVBGXqrRX4yq8uCUP%2ByaPRmJzT4l1wzxBwUlNjFOXSbFAKn33AUKrXxELX3psZRqEIdeVKQ1h3LCBm7mFiSST0XYYYqkYhnpdnz8RIBbhIsEEugfBYUGFnRcKGFLRGeLaViot6udWn0tGBH5646lSPEo8qgiRtJwzkjvgXj0N34g7AGkVwa8nlJtwy0c%2Bp%2FJYgj3%2BZ%2FWk6kiKsKdwtu7B1NcC%2FR6GJIEsQmqTERMY2XzIGp7cuDgVIDrPzYnhF6btrw13bWZpD1YNtQXYL1R4EsQQ2c7w%3D%3D&nv_mid=82224060877&cat_id=50000807,기본핏,긴팔,미디,무지,"폴리에스테르, 면, 모, 아크릴, 나일론",칼라넥,A라인,기타,img_82224060877_0.png
0,[지컷] 핀턱카라 프릴 밸티드 원피스(7210137005),https://cr2.shopping.naver.com/adcr.nhn?x=XNWG2q1AdjonmY8QO72%2FQP%2F%2F%2Fw%3D%3DshWgpwSJGtFk2Ejt3my5T67PH8h6O1j9egcy8zZHQ8%2Bcc2Jxmkd3ACjvUhvPUizTw2e0Pj%2FLFiJ97dHNhc46XWoYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmG26p6nGKOV2U87OPxcmdRTpJA9W0IByeb4ACVA0D8oDEn9NcyOAoERIPWiDDQyEQLlQdlMuvvhBmIRlGFjVUrgJ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxslV8nJNWAbnawVmMJTmC9UaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrK8oiR9Ccuh8%2F6SWumtfNAD3Xy3v0cgQB8VQX%2BTVYkGuED%2BhhiJy%2BeDJvd2vJjkI8Zj7pGcrtkT3nPqHgdH48BiHM2uXQC9Y88pVIZ5FLCmsuvz3s6vrS3xxAI8yZaRLFs5E6CF06liIygUgLMnsOHs5XFt4ryEXK9CaYD0IRgzaUpZ4uOCo0coQsqw5F4MUdA3MJoq4CpKZtAs9lfz%2FZZNQkq4BxgNlPjuLmogIAHtcKv%2Bxc6mn1POZQGmpVbvvm4aFLieFCTet%2FEhoUVoirwITIxyrnqAWBcBNZ0I0RxbGspYj%2F0F%2BGzmPYlV2xxU5NwC89Od08RUtSqT2BSy1AmL1yq8wmDjVRiNB0CVVziMnOxcyq%2BceYo69TtIfzpOoJl%2BrsJIP3mto8U8rVync9gqQWcaby9P1sjx%2FYYr9EQhbg%3D%3D&nv_mid=82347019408&cat_id=50000807,루즈핏,긴팔,롱,무지,"폴리에스테르, 면",기타,A라인,"프릴/러플, 핀턱",img_82347019408_0.png
0,믹스 리브 패턴 니트 원피스(BAKO03011),https://cr2.shopping.naver.com/adcr.nhn?x=Yja82c3YxI6AyIBeGzf7Rv%2F%2F%2Fw%3D%3Ds329sg4qmdMqaLdYlAe4OmITZhv%2F4CV5bFT4o2VWTRj6oBZHXJuj8QCicujDJMA0SckhxA2zphd3XGPaRJSUIXmM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCKOkh4tVt%2BBuwrlSSZnU1vBR1Q3%2FtOtUtI6AKJpeN%2FZp11o1iCbFWnpR1xVv9iJqcc%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MvcwaJyugslJObIohizNgCFgD83KkSTaczxl%2FOLYOnCFJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ80XWYvJ%2BY7HxOSga5wBG3vDU2pQRct1cF3aVzuoGXMu44FIdX0RH9maAYxxSnIi%2FGl7pYCYNYejq8%2B5D%2B%2F7C7PN3XY6SZlkT6MHvr8T6Ic7TiFfnnPaEcLSPk4Lfm2WuPkXE04MtGclKmf%2BMqGIYOmXa4BfWeN5GGtSEqKBDd%2Bt5Jy0wg3jf2prb1M7%2FLmOIjyZcR7Fb9zo2UWR9zWyoFLh5hSxgECTREiOcJEFhCL3%2FxnFw03cMvqA0ku6dxdKZIxQUX7sgdKpq3OoWVBi2%2BJGWQ4zC%2Fe8rSrjfsjvxrx0Z6UzDsjbSVP5xqOCa0PDQrQBTRC4AZSw91lSTELgtjz6ojlGrdUhqVugYKUwCqh1fIzDxppZfCm3CvGxGLCIOkwDKHRmA8D%2BWnfnr6V0sqcXp8RU2AfiAvSam5isIzKug%3D%3D&nv_mid=82352705008&cat_id=50000807,루즈핏,7부,미디,무지,"폴리에스테르, 레이온/인견",라운드넥,A라인,무지,img_82352705008_0.png
0,잇미샤 플리츠 배색 트위드원피스 ITJ9WOP830C,https://cr2.shopping.naver.com/adcr.nhn?x=PsqEGjmYLdWkXBsa65Trmv%2F%2F%2Fw%3D%3Ds%2B7qsy7F1B6bOhFimcF0gWStdwUYVmr%2FTznucqnpbMr1%2BsQXmao9qiX7V84MudIFptz4Lay37Ko3d5PGEJYsshmVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTYVEJan6j1A%2FOnzGUluc2D6mP5o%2BChpP6bcj3icjh9evgT5Z06vgqlYJup4BN%2FcJWUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECcPmLYszJnF0dWnkXR3g2%2Bg7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2B6%2FH6tdhOoWaKJa2UGYtktzvujGb%2BKtc81s9Msewjx%2B%2FGhB8Ps6FHHxGqpxVzRGw3fLHiBW%2Bs7kUffKvZU0vJJ%2Fs8j7cv3GPMmuYNtGiz%2FghkYSDd1M3JET9XElGCFUBnkUDgyUttPS%2BoVZcEW9ZeEmMU77GCEcSL3yu8om4FxyHsGSJkVOeaieGrHyHEoCG46YB3%2F4bsFDxN5QeZbEoXgFh0rGb49hV9PMgHMHvjQcOP9OF4i%2B%2BFY8H74EriVXMxNb0OzmiGDDgE9%2FJViV38A3gmdY%2Bk%2FqHAc4F%2FSbsRvv1hWmlxZuel%2F1nYr69BhsKYUUoWwnM5lelGQr%2FGBCEa7%2FGvl41G%2FeNiknVjbcuzeFWacleUJKLLHIzR%2Fat6fehNEWIbsrKTIyhYQGzz3pJ5pBw3b%2B5x0xiNxsJwxkW4Dqw%3D%3D&nv_mid=82386190289&cat_id=50000807,"면, 아크릴, 폴리에스테르, 나일론, 폴리우레탄",긴팔,미디,무지,기본핏,라운드넥,A라인,레이스,img_82386190289_0.png
0,[잇 미샤]시스루 슬리브 플리츠 랩 원피스ITK2WOP630,https://cr2.shopping.naver.com/adcr.nhn?x=1ye9Yr4ISb1T8UGDlpbCuv%2F%2F%2Fw%3D%3DsIKPp28Z30LJNuEWSF1PD95O%2BgoRQ4R07bDXqPxv1JxXivp5o6W9WIAl9lQzKGee1pOqgEN1Hx3%2FNSrbN%2B2ZW1oYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmG26p6nGKOV2U87OPxcmdRTpJA9W0IByeb4ACVA0D8oDEn9NcyOAoERIPWiDDQyEQLlQdlMuvvhBmIRlGFjVUrgJ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxOZ%2BHK5gln%2FzMG7aOFlxZAkaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrJKjhhrHZaI%2FnViVy8TNX3vkZNAuQMa7zHW%2FNHbgQSxdBrv6tDzHWai9n4avpR9ePhawz2pOhxAwRMBAf67wF8BZ43C7rnJNUZ5GCb1Vl8w3jb9riJ6TP1BdjnuP235wH%2BHaMBuGkuM5d7Wlv%2BePQxEPGHW1QySZuQdwN8SSYunat%2BTeUp6iQ7WP5npsD89RcjntpWLPvluodxJtOcJTH3NJ9OOemZ%2BYpF1Kc%2FgGs66GX7rK6OSdfEp9mozuE9m9%2BTsUMzfgMXEurhfrMRcZq81IeEqgfcbMQkjqMhtJCyUIaP7K12h2kb6ilEIs%2B25xaNiNWCZqbvsx7mrukld1qOg%2BoDaR10VX4HPJBenyE%2FtZoGCYOB78OQueb4paaELo5t8PUCW9DlLmeQorV9FJ%2F9JjzXcjyeeMJgAR41y5WxE35tWS1sPhecfFh%2FgAGr0FqY%3D&nv_mid=82357226609&cat_id=50000807,기본핏,긴팔,롱,무지,폴리에스테르,칼라넥,플리츠/주름,기타,img_82357226609_0.png
0,[잇미샤] 시스루 슬리브 플리츠 랩원피스(ITK2WOP630),https://cr2.shopping.naver.com/adcr.nhn?x=2PetREX5MXtdyOKGNRnL0v%2F%2F%2Fw%3D%3Dsf3xGZn4M%2FjVRIA3BcVTyJcouf3SOOVgkcQN0JHILWDoOz%2FZl3V%2BAxhrKmcmPZnyKPGC3HiG%2FYtNUBYiqe7U%2FtGM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCKOkh4tVt%2BBuwrlSSZnU1vBR1Q3%2FtOtUtI6AKJpeN%2FZp11o1iCbFWnpR1xVv9iJqcc%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MvcwaJyugslJObIohizNgCBeWQc2g2dprQ0vx63BLu91JvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ%2FdBYYtCHe3QYEVtzfj2iZYxK66oDqJfMwh0syY550iwY4FIdX0RH9maAYxxSnIi%2FHmtXFARVoRk3iK0dtTMBYSUrNgYh%2FcdnxnUrxKzabQ7QwdELtEbIy8raQprWmd35MNrDStA0tJJ%2FTDkZa%2BMvOKhOrAGKgNsN3QHGNS1TDAHbWFwlKK8MwfZqVJ3gkZ%2FSBMDcCG8%2B2rkJK0xcQDqDxbF005NfL2IuFwaBYduVheIVj0aNnO8IFWPPR7vVBIu7Q26jCWaBpD58243pLi5R%2Fiv1d%2F5ISK6DY0lQqj80ncprcmpMD50DiCb09aRPwiRet29EhNYiu76q7cQIyIbi1AHu53l7SWMX7f5r4NLi%2FZombeRXrQMCkGgRfRHVyikj7mZCIiPsMBMDEmNlDqzLM3oFVCb1mEBvT9Nv0fkuaxJjdfkkdHEHXuR1JJ5LW4I6c%3D&nv_mid=82349605937&cat_id=50000807,슬림핏,긴팔,미디,무지,"폴리에스테르, 면, 나일론, 아크릴, 폴리우레탄",칼라넥,플리츠/주름,기타,img_82349605937_0.png
0,잇미샤 브이네크 핏앤플레어 원피스ITK3WOP160,https://cr2.shopping.naver.com/adcr.nhn?x=%2F5y%2B7kjJ2EYEj1Wv5AegHf%2F%2F%2Fw%3D%3DsAPBTcKo%2F%2BX80nCdfUBLQU9zQLJJJcAThTD2bt5J0xcEX6Npaye6yLHHl64knJrM5StzQgcSz2k5HH0%2BsptuEPGM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCz9MigODgk7fxHsC7t4xXMoy8tsKlXey%2F6CiUaXZohRzhO02RWVY%2BZts%2FKbL91%2Bwjc%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MvcwaJyugslJObIohizNgCt1fDMesi36E0L%2FAhzJx5mlJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ9PnmvAm7uBkgzjgCRtI%2FXls3BeIuxXawousVHfwarA7fGhB8Ps6FHHxGqpxVzRGw0P96fo3ATp6t5Cv%2BV2G1wVON%2FGWbn0o0%2F1QI3VLnhCHbhFa8E%2F6OtchNwfHCnAF1cZYqU85hzNPrYcMDytBn%2F5SV5AMEDDyAocRDm4KRxQOoLif1XT%2F%2FYvt09p1IO%2BWUBmz%2Fzo%2B2nvqO73EMN11uwjhj79iosB6Kw5pX2CwjENzbTKBpg58DtvW2lYiRWU34KODXk8ytWkAebaVatPNrGsNuu947WDZV%2B4W%2F51cmjtfKNeyI8iVTJSgGGyzF4T4P79yeywZb9wed%2F6npxSc0dBNDERhML1OcyM8JTBH15QFzVMkKm531dRrCqXPZIDTA2bY9H1Jo56Nt2%2B0ATKOyQC4D5wN%2FkyN5PFwIJluA3qxw%3D%3D&nv_mid=82414946419&cat_id=50000807,기본핏,7부,미니,기타,"폴리에스테르, 면, 아크릴, 나일론",V넥,기타,기타,img_82414946419_0.png
0,[잇미샤]로맨틱 플로럴 프린트 원피스 ITK4WOP170,https://cr2.shopping.naver.com/adcr.nhn?x=wIitEFbKfn0z337qY8v54%2F%2F%2F%2Fw%3D%3DsMIeA%2BlwDhUKrBzzQ2NmfI8C5ULEuCQBURcx%2BD%2FzowxKzD0Jex9ZLT1bwPOB%2BoK0vyIszrrAhzOs5pJX3p7Dcg4LIaHrl4IE1YXfYsjwXrI5QsCi3%2FP3nGW2nj2ckH%2FUm1q5q%2BQX091YuanJzwZ3fafjrhVzPkP04VUZrDvZwq4qFKeeewn1V2DmupaQIuPKhP14fN9k0fh%2BDC9UTx4i7qiQ6yRPz0Bok6MuLLO%2Fx%2FZBwqC2BUX0OF6GjeCrzHfHi%2F6CHuMt%2FzLbLwGeE%2B59igin5L%2BZvsS5MC10waQo9XYCpei8o85zv7B9D37qqN1%2B%2BfOJL93eaXr53ufr%2FnRJ7cwsd%2F2ywsbheyup5ZEH3LASKM%2FxZA9CStbbVFAOwC6HxWnOpScMJ%2BpP9oUlwXdch7%2FGhB8Ps6FHHxGqpxVzRGw16Ydmh%2FwIiEBjDpxoR9Dl2W7i%2FowD993hKzBGtO0q9QAoju5QN%2Fvns%2Fteg3MtFQdpzipmr0vQbC%2FnHB1dghm8%2BVv48t%2BoguYUbCCO2bQOblCS1agC6MV0L7Hu98eb1OLGx5Td7PwZZ16YBcPLL8WEf3g%2FOhkP4EkTc%2BSH0Ve39FthO6Ay7s1jBLYEN%2B0bCq7WQpPIfQYNTo3WD5a7pJ5CEeTs%2FQm8jLXbJkmQHH1wF5VWuRlujHiazFbJRaiKNn2f5JaCj6J9kewKa0Sc7bVyYjID3%2FYR3%2FKi3%2FQ66%2FHTz2jqNI3RChJUeHI73pYPiUMukeqT6G9qS1xj2lmDgIEH2aGSDLv%2FRnpSNqFpiPGQppA%3D%3D&nv_mid=82422574676&cat_id=50000807,루즈핏,반팔,롱,프린트,폴리에스테르,라운드넥,언밸런스,벨트,img_82422574676_0.png
0,[지컷] 퍼프 A라인 니트 원피스 (7210250002),https://cr2.shopping.naver.com/adcr.nhn?x=iQVttaBkVJwwwzH3HuYXOv%2F%2F%2Fw%3D%3Ds8viy3A42Xnh8N1uiW31w67hd90UTKB8E6F5vpl7dDeoMgURBtP0XfunDcFpuvFNvg6ro5j1jON9lFo7NoueOAKl6LyjznO%2FsH0Pfuqo3X76p4IBYqxUkkcWo13LGeTJNyS0QB9iNaJspmiDqRlpSCCya%2FcGOThs%2FYA2%2F7A4iA%2BUngYt%2Bu%2F0Do6Jyrz3rR69X9I5dKAQmSOO3g5ofG17KCn1wFkbO30K4iH8DIsVS%2F5IqUOY4GKYy22Pvlriy3rEEznRKM0DWCph8gO%2Big98ltbnorlAFBEuxAUIhghMF0kClopbpieagPRoipJ%2FEZ19DagiK5o1NShQDksdLRQC9awVOsrG0SlPHzAh5vONfPLAcgEmRsENSijtyJdYPpK9yE3Gnd%2FDj6Vh%2B0W060WBj3PfeDgFJaiubsM1LivRMfDywL3pKWzuIh2WXHK4NhBU%2BmwUG9ZrMijtyfJD%2Fg5o1wjqz83odTwdbLqHeI1fYJ5XP34kQNKvcVzUx2xGNuAsnIWGgpHOtx5cxjU9hzQp3rBSON4J6dc5ew5qzIsXwVcLlv5bE7TPD%2BNZn2o8QAl5S92ren4dviMssnyibyXsvCeB5fZUraotU%2BUAHSS%2BGaMq%2FV3%2FkhIroNjSVCqPzSdymMeUpvZEfEAaIy5d7qeld4aYgyjC46l22WG0v4RAPXiFR1ZsHac1wIvO7h2HOssJEx4D46f5N7vAc5KuTqzOxmmacleUJKLLHIzR%2Fat6fehNZILdIvHtsLJnX2o5gOhSXd9cFdhD0ZUQqIXGhzq2x%2FQ%3D%3D&nv_mid=82397703668&cat_id=50000807,기본핏,반팔,롱,무지,아크릴,라운드넥,플리츠/주름,기타,img_82397703668_0.png
0,잇미샤 더블버튼 수트형 플리츠 원피스  ITJAWOP260,https://cr2.shopping.naver.com/adcr.nhn?x=IeoawZv6hIkRFYdn6Vn4w%2F%2F%2F%2Fw%3D%3Ds9UdWIEVNB8WI%2BW8XoTqNZvN06WIp6mNYEegDKci8AY%2Ff5VJluijL%2F6j0SapcGLB%2BqVk7jEg4pAhZeBdMDMPBDWVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTL4158%2BJrtl0FWVusViAxEYj%2FxpXe9Z9%2FDRSDZDSYEcSCbOkXP6idUmD3tTANjETVUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECdGeunphgC1%2BDhGrKG0LDVw7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2FXsHzdK6CSXv4va2VAT60VLXnWHeCWq%2Bot0Y3M%2F7ONe%2FGhB8Ps6FHHxGqpxVzRGw135rM%2BkvcaZcIKFMhc2lFRWbSzwnr5g6flNcRjX%2BN5tGfbEiey%2FJgJXwf4qiWKMJJLuaYgNNgsKbyO2u7SUTQ1Ov9QsmEuF2AUzptYetB15AlHlci206borvQiF7IT1avidifGxNj35cKVANc1YLIenxEbNaZPW1veHckDedaV7N0woyP1oUhgs%2FCk6LhMQ4wFEXtf7ECg2xXIFtP0%2B2BBePKSyA42JHlHju1XmrRWOXeGhh3YXZ%2FBadv1fFeS1H3z5axTahrZBjlxZdyDHMAO2awfUZMiD5ICF1Zu87NJHQ01n00mzpHgBGl91xag8MUFgHmt5vjbzx9KwQltnCuCnpcdsskaekpgS3AzaEPTZA%3D%3D&nv_mid=82233922007&cat_id=50000807,기본핏,긴팔,미디,무지,폴리에스테르,칼라넥,플리츠/주름,"벨트, 기타",img_82233922007_0.png
0,[VOV] 보브 R.F.P BORDER 원피스 7110250302,https://cr2.shopping.naver.com/adcr.nhn?x=o3w09pPZXsEaoTcE8LoJM%2F%2F%2F%2Fw%3D%3Ds5HGi2a1eozWR7jdVY52GTsaOx18B8Xqfi8%2B3vJZhk84SXMhKBlmRepF8eeSu2FR0d0QugRSj8%2Fgp4jKS7GKntoYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGZ8eKxuaiLcqXzFpazTRmJZt0i96AwpS6UBmdHVq9Q1gxUtqvMmYccAOfnc22w4LA10pEDFOtgFITdxd7P07n0Z9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxtNM9HxYpQvaPPXZqX4ij8kaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrK92jHCrbaEkn21V1%2F2%2FnJAUFrOQ3wCd%2Be9a73ED3G8yo4FIdX0RH9maAYxxSnIi%2FHcN%2FgfSIoxwtf9k%2FSavAciqiDl3mYwAsSVazi6FIIDvLBbLkWA18RoN9qd0IP5eN3ZXvMkUw0R5oeHhFT2vwpG62zqYw8swqi%2BfNFkzUDK8o4DKigZmtITpeFcdMRGo9eGPv2KiwHorDmlfYLCMQ3NObToX10vQ23FHVfi1AKj0I4NeTzK1aQB5tpVq082sayu8Iyz%2BvAbH4dLHjMZYRnFifmLeZl6ihD17UgxzFNZH89UJXe51iyILlV%2F5ej%2Fy%2BW0cl2PB9VM159Cftxd91dtCWYOHK2cA%2Bmk%2BnOTVDFrMsQwZ%2FloPKWBZRfrlnIQ1dqxjQBlSC9c1FsX8%2FkDjyLAl6TlF0GVUDfigldVoQsazA%3D%3D&nv_mid=82421519639&cat_id=50000807,기본핏,반팔,롱,무지,"폴리에스테르, 레이온/인견",라운드넥,기타,기타,img_82421519639_0.png
0,잇미샤 플로럴 패턴믹스 플레어 원피스 ITK2WOP640,https://cr2.shopping.naver.com/adcr.nhn?x=uGn%2FFSPtxBL%2BoE5KPvss%2B%2F%2F%2F%2Fw%3D%3DsjEMNTTH0sv7y49zqg1cpyCtkok5rRtjxRk8R%2FcOMq%2BiP5zWftD3MDDxnU1hhaMt3uPqrk4jzoPdwjl55JAObqmVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTL4158%2BJrtl0FWVusViAxEYj%2FxpXe9Z9%2FDRSDZDSYEcSCbOkXP6idUmD3tTANjETVUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECCfu%2FkCf0pY3fv5PNksoZRQ7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2FA5T7jh%2F6GyLbnvN%2BO4vLDQckmTREtyl84Qoaquzzmg0D%2BhhiJy%2BeDJvd2vJjkI8aZT4lKAaXMd1MjgtHwg69n9Nf4TchKvVHdN%2FlfYodB5DnRXE7dMg5Et7DzdKs8ghLS%2BZGyB9Uv%2Bmzi%2BthuUwpKOidM56sNFbveV4maK52H%2FGqWCILFWoOLeoyUfZhieJGcdYE2uupbW0sVCu3Iv4idQ5V2Lio3mqBkYhpyNyrLzt8E6Fk5PXn9PjHCxw%2FS%2FrucRs69p20e7X3%2FxpTMAqJ%2F%2Byd4r5XfHVVpyN1%2B%2BsxzNceUsJ75vuomxk%2F%2BAWyaqDesC9lW1qW0mXWBgqTVzBWsWxd8xbBV2XlCFIo4N4%2FAczgVYj2drW%2BHwtM2FbbEAsTuwy1c%2FC3gldKX93N1xUqlEaQNyX69Jl8LivFrYVg7kQ%3D%3D&nv_mid=82330759704&cat_id=50000807,기본핏,긴팔,롱,플라워,폴리에스테르,기타,티어드,프릴/러플,img_82330759704_0.png
0,[잇 미샤]컨트라스트 팬시트위드 원피스ITK2WOP611,https://cr2.shopping.naver.com/adcr.nhn?x=qDeE7qB2YwU0mY%2B5Rx7oIv%2F%2F%2Fw%3D%3DsGi4GhIdGyHT1tdPahKbJV9yQPKhBrRlvMAIHOibkJHcN3zYoNje5RW8ZahG3PIk4DPsdtB7jvU8IRiO0pLRhuYYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGZ8eKxuaiLcqXzFpazTRmJZt0i96AwpS6UBmdHVq9Q1gxUtqvMmYccAOfnc22w4LA10pEDFOtgFITdxd7P07n0Z9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxFzvtQIM1k63XH%2FlGJ8QVpkaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrI8pM%2BAq%2FZbMTxvFO45vvz%2BJ2ZGjk0m8s4J2Itm8ULdNRrv6tDzHWai9n4avpR9ePhSGRpx1JoTpDJUXJS4Kg%2BPfbIqyDLkOq2j1iFb5P0s8Db9riJ6TP1BdjnuP235wH%2BHaMBuGkuM5d7Wlv%2BePQxEUeVGoP28JFN9bWGndwgf7F4%2F%2BTxy8tikeh3I%2Bm5T%2F0kwdurUuSXR54Y2Wq41X3gxAdnhSW9DeU4lnfXlOZp3TVwpHDdN0sKXnZ1Y%2FQJkQCHjmcgHDfAtZ58ssRWnA3jj0zkUbweMxRDf8C%2Ft8FCGYQWl7H0A3gUllVSjnUh2pdoMazTtKAD%2BlUWe69pAo6SC1ozfvQYTZEfMMTQKTW5M%2FZmEUWvAnZ1maUfgWlOITtimWy3GgOW%2FgKvV8RVmaqJjCEBGh8BVAgxSO%2BnrdzBipw%3D%3D&nv_mid=82390317625&cat_id=50000807,기본핏,7부,미디,체크,"면, 아크릴, 폴리에스테르",칼라넥,A라인,기타,img_82390317625_0.png
