,name,link,fit,sleeve,length,pattern,material,neckline,skirt,detail,imagefile
0,브이넥 스모크 밴딩 에스닉 플라워 쉬폰 롱 랩 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=q3G34E9K6Giz5V%2BUwU2yyv%2F%2F%2Fw%3D%3DsJaejLkN1zcEk%2Bfe2cEtQIwzULedlSsp5XCKY%2FBifcmHV4yHySdL6zNZjRJhIqUjBO3Ss3ZSPJ01rOjOC1A1dQ4YlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmG6yKra%2Bi%2Fr8GauG34uDWoSBSHYrDmjWTMFrS%2FpFhCvCu%2BVay3H0gdjRYsCwqkvW%2B4A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxkCdO0R2WEvC6XRDDj4%2BMbkaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrIzXv2oxP7rbe4MqEmIvEEtqpzIg9b8SVPXxCcsjM7SMJ0QZkChYVCRQrKrUHGzyD9f%2BhL6VmpfeHDwUdbrLv3oq4r3PAHYbI97jjlUbwVzVF7qfFKmU6jJaXFIfW4Xeo%2FHVvGDikyNwGv%2FIwiwQ9lgw4QLebDUf9rPZT0o%2BOxEk6AKHsFIrB9cfhz%2BHvBkWQvLxujY9tdixwX80DLzMW3Y%2BVFSe1b5eb5AyZW3Mv2VzRYdKxm%2BPYVfTzIBzB740HD0FillPH%2BNZX2jEnx1X7czFBhZ0XChhS0Rni2lYqLerj6B274AwbfIQucd9PTCsOztaBhFbi5SH1n4Dt6glQYhqyApk66UE5NFcd9%2Fr06Tzhb7bCsBRl9eeK7RAMWpoXqgforCWrUdD1%2FeL%2F8lSl13AbTsvGFX%2Bmajv63M%2FHBWfwcN2%2FucdMYjcbCcMZFuA6s%3D&nv_mid=80602748210&cat_id=50000807,기본핏,반팔,롱,플라워,폴리에스테르,V넥,A라인,프릴/러플,img_80602748210_0.png
0,[무배]찰리프린팅 이지룩 롱원피스,https://cr2.shopping.naver.com/adcr.nhn?x=NRj%2FoMv2FwP8%2FAoC6IAxVf%2F%2F%2Fw%3D%3DsQhVxh0dtElBRN%2BMP%2BFuHtihZPGNvAhN6VybxTTUglYYoaTR5X4HRpU%2FwgyZDZdEuj9lsm9lp0xC9mYdLXSn3q2Vyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTJ3wp08YAL%2BQzRAa%2B%2BsGtSxFKo8XzaSZtAOWLrm7%2BZmTPadTWuPF07lZfDhnN9k1TUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhEC%2B2MYcXCwQ6YzYxLv0XgFNw7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB8qudAZ3dIMtXMhC%2FZXdC2EoD516tK9KnbndIeuTCsz14bbU%2FVn5bDay%2BsHe11EDwc8yVaXhjG%2BXz1Vk9%2BI4W8nqYSzP5539%2BIdH5iZCAHi7JuIvVIY4eJ8cqShCxSgrKZ2EbbThQ9wq1h011YrsSCZinyVdrTp%2FRm%2FioIv1POVe39hJMWIN%2BBdBC47vbW6bGufERs1pk9bW94dyQN51pXsap1FlPuQ%2BKKuM%2B6eN4wx0CACsHwvX206df5Br1ShDvERomkrlAeTRs77qPs%2FSkr5Toxf3POQoexzboJH7IGoSB6VcIe%2BZBydIisusSha%2BDltTHHIT%2BvDprXzgeAer5AHfFx6LkHHRSoFS4PC5sSht6dqeVC8aBsIhf3MGrjRZgOwRIuW5AUuEcSH6j4zoVKoXp8RU2AfiAvSam5isIzKug%3D%3D&nv_mid=81786299979&cat_id=50000807,루즈핏,7부,롱,캐릭터,"면, 기타, 스판덱스",라운드넥,H라인,와펜/패치,img_81786299979_0.png
0,[단독/오늘출발무배]판매량검증 여름꿀템 찰랑텐셀롱원피스(5컬러),https://cr2.shopping.naver.com/adcr.nhn?x=XdKU4YLEbchjHF03CJ1QhP%2F%2F%2Fw%3D%3DsAWfJSMAmOluc4Imlj8i9HTOE0Zl%2F5QW%2Bf3vuD1y5KdO8rkCOs6zSytauYInww0Ez1pbEbFnMGTlUXaKKPncMcYYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmG6yKra%2Bi%2Fr8GauG34uDWoSBSHYrDmjWTMFrS%2FpFhCvCu%2BVay3H0gdjRYsCwqkvW%2B4A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxxkJC7wZcR%2BEl8XvjdItR30aAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrIzXv2oxP7rbe4MqEmIvEEtcIGc%2B0%2Fao7OEKTuAj4mUiWllDvaEUFB9FZbrViYDpXdf%2BhL6VmpfeHDwUdbrLv3ohcxdga4uUAHbD46F9XA0fkSyIlqqrR1oZ8VEt9OJVaoO%2FYVhO3tt8fwJJd86dwsHiBDkwug5%2B5G5Dumn3Vp6RLbNlfNv5GvXdgqRHCfQb2JXljp0VcxdX9Ti9%2Fr1vfSzpL6Qy2Xvh7D7wv%2BSL8IUaHTamyWOygjaoXBNtH6YKWUd61q%2FA%2BpePGpzMalmMRFJivGtfv9XmMgWqvQcEXuDflpwSrMUt7qmHxEPknj5qrQ%2F89AaKY1z1nPyqJkt9ewkqTeah3nTpnNtHTOGIS%2FuLWrTswr6f%2Bnn2xxs%2BjLPgINUnzsn30Ps0oRVfcWVzA0%2FYpVDn%2BlzPTRblRMkli5M5pEI3T7pAj0WCwEEKgjObmbB9Vtub74DbTaSivNq0R16Bw3b%2B5x0xiNxsJwxkW4Dqw%3D%3D&nv_mid=82072656799&cat_id=50000807,루즈핏,반팔,롱,무지,레이온/인견,라운드넥,H라인,무지,img_82072656799_0.png
0,66% sale 블루 에스닉 프린팅 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=ei53CphSGBrjhrBNQv5xRP%2F%2F%2Fw%3D%3DsjMb3l3NwlN7p4WCoNYIWUCFYT8WCGXFXMUq1zmyQL4xwSVzkPV9xgL0o%2FXyrlRix6H21glg7W2QZ2VFwhkqiMIYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmG6yKra%2Bi%2Fr8GauG34uDWoSBSHYrDmjWTMFrS%2FpFhCvCu%2BVay3H0gdjRYsCwqkvW%2B4A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUx9QVmy%2B9E55Vx7L6Qq%2ByPtEaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrIzXv2oxP7rbe4MqEmIvEEtn%2FnrXdbTnC2vcZFwKvPy0bWlCQ%2FLed3RSMJZ3SRdolxf%2BhL6VmpfeHDwUdbrLv3o%2BNATFgPOSLB11eW93MSBFvO42jFYMegrLJvyS7bGxmhRQhuU3yGWSBO6UNiejfbcO47dLNDEEcS0861kbZ3yDZzrj%2BBdroxGp7VPSb2zsSUOmARYviYPKewu3LSQYqtTfjE5vQNO8A45Ta4OOx6MyQimOI1HWTI1krTFXGrqUAkCctt%2BAGUkovtHKCtisCR%2FsfpiUO%2BXd6b2CZVfhkMuCDM8siOYWxv6sxK7lhK5Rf4rkMLpc8PA4foMFmWPegSXZhAuhz22dn%2BLXgmO%2BqDxvDTfGGXVXD9HpLpvSiLyT8l8D61c6LbOh4wQAHmeYj0uN1%2BSR0cQde5HUknktbgjpw%3D%3D&nv_mid=82040256918&cat_id=50000807,기본핏,7부,롱,기타,폴리에스테르,헨리넥,기타,기타,img_82040256918_0.png
0,(재입고) 모던컬러 허리꼬임 코튼 롱 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=f%2F9AlLfUVP2xRiv%2F6hiadf%2F%2F%2Fw%3D%3DsVRTH7HmgYu6TWdni9Nyb9T8HtZKimlAUIhZYN0AbIdwM6BlkYtwJYOazQ9wDkgVeZLA8qL3Y9O9ccKZbrvxohYYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmG6yKra%2Bi%2Fr8GauG34uDWoSBSHYrDmjWTMFrS%2FpFhCvCu%2BVay3H0gdjRYsCwqkvW%2B4A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUx5UYv8mD%2FCbh7si8P%2FpLXCEaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrIzXv2oxP7rbe4MqEmIvEEtMtgC%2B5W2rWcK%2BC0q6FZG771mnNBlxTYaACY%2F2ijdb9xf%2BhL6VmpfeHDwUdbrLv3oYUagzU7FZxtxWwwR4gRrAl1LtlAa7y27nszt3ONe4nBoB%2FsIs9hP3BrgVB%2Fj0SHKOw6ZWC0EvlXueHk3HpG%2BZEqfd%2Fg9Kv0vxhEk6Qx2BPrLI8h4r%2FhRkO%2BuqojqdK8sGXBKudxF63D554Ia3GnH1jjC2MsXvreJhuxUnOOgcNZPLSKv1SsePNUExf5ef4KY4Xz0xj8eB6CZ5MjYkDTpKe7V1TCV7aXj%2Fb2yo%2FtEE8zSeHBramqokQzOqir69uvVbIXma0kt2a8o9kWorkCrgJSREQN13zyVqkfLQlqP27y2THC2rtwUb0ELk1WcZ3zif5zTPbXCqkqVXcW7alwGN5ek5RdBlVA34oJXVaELGsw%3D&nv_mid=82053169085&cat_id=50000807,루즈핏,반팔,롱,무지,면,라운드넥,H라인,무지,img_82053169085_0.png
0,쫀쫀 U롱나시OPS 스판 민소매 미니 끈 원피스 주수사진,https://cr2.shopping.naver.com/adcr.nhn?x=s8hkh6mGR09B6NhXuIlMWP%2F%2F%2Fw%3D%3DsIOWBzb%2BQRdvcbq40pEtLhKFmnvdbsC13dolfEUbo5wAd%2FsWq71maL%2Bt8TD0GQpmv49TMi%2BKBURCniOEit1lpBGVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTbY%2F2Ypyj9Rq3qV3BhQBXEja5AZ5CG5j%2FN2QOce7U4aKkvFeSLnHZFSDGCrxrgLZWUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhEC4%2Fu%2BV4DPH2%2FQmbnfhm%2FKfA7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2B7G6%2Frp8NrWPs28i1oJfmdaIBylIt75jRvitAsKEuAkY4FIdX0RH9maAYxxSnIi%2FFs5YwwhDQVsPiaoXxJin5jzRvimQh7Hm98PzeN2p7c55J3cKQKFOjuvlNKlim79AZ%2BBsM%2BBiDDARnJDwC6V7Fvrb%2FawubTBh7KVAsYShvvEdzLYZilEF51KQMhYyuGNoDcGIejzF%2BCsDocdAkqVOQ6ltDThFiVQADjAF6I50TOfpMd93eNwOv45ARWknIpfDnluFVm1F2OnX%2F5GKWSNXRmUW0Q0caP9etU%2Brm0IoD855rRcY1PW7zpXhHXJW%2FvbBQAWMT3IsKQsb68h1PkYB4LhrXpLe5ITjBj1lMZQGsZeexcyq%2BceYo69TtIfzpOoJmAsUs8b7Vre9ellpxbsD9LKihXqCV6wiuBo9k0d75kCQ%3D%3D&nv_mid=81825941415&cat_id=50000807,슬림핏,민소매,미니,무지,"면, 스판덱스",라운드넥,H라인,무지,img_81825941415_0.png
0,[봄상품 무배] 오별 웨어 라운드 롱원피스,https://cr2.shopping.naver.com/adcr.nhn?x=yi0CeXK7ezD3kbphs%2FGhiv%2F%2F%2Fw%3D%3DsDn3BCP6%2F4UL%2FOAcvIBX%2BdD0CW9tDlO7KP0MGWcWYvmuXadIEIezbHoURwC%2BeoKkSi69JqpjyogwTShup5Fn6Z4YlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmG6yKra%2Bi%2Fr8GauG34uDWoSLOO3TLv%2BExNZntvXZFs%2BR3PQYQZrSX%2F6GC%2Bl0NiABTHA9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxidCnq1iZ6VvMXSU%2FhIaP4kaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrJ%2B3NHf5JNlZ5w7yTsT0Ru3BEAZXCNB5fuolCtqOKwuCRrv6tDzHWai9n4avpR9ePgQvPW9MHKWIc4bqFK%2BzDGDTnomRZs9ARs2kTZx3Je35mAk0ZZMWj%2BAelPmVwP1nxCFcoKhvioxq2KS2SLUMBZ5Vt56vV65zZzjuGMLZTgP9tFIXbowI98x9cO%2BiQLPeXSQOqjt0zfH5XuKsnYF5sp05YPNtY7ZeRJTi%2FMEwT9ZTPawGVxYQP19YDOBW7FRWuMh4SqB9xsxCSOoyG0kLJQhc8x7OSW%2FzMB%2FZgsn6zpWfIofFJ45U%2FigoBVx9aa15NwiQ3JWDKSgLHo85fhQKpMqc4rH5%2B6ZLoJDMDwJnAcAPcq11UxMH%2BEGiWz1FGpIr7QLzvHvGvrI6Wr3cS8cHQBHZpD1YNtQXYL1R4EsQQ2c7w%3D%3D&nv_mid=82364424020&cat_id=50000807,루즈핏,긴팔,롱,프린트,면,라운드넥,H라인,기타,img_82364424020_0.png
0,[무배 세일] 레이스 레이어드 롱 니팅 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=CkjRhZS4Cqu1xdRDqoTqFv%2F%2F%2Fw%3D%3DsvWfOBaE%2B02SbcT3uX6GjBAqQ7X5AfArqfxp%2FsWdY%2F5p4vJ%2FLGT5DwZ4sZ0I0bLs%2F24a1ZDfsDBrlwitwc4INE2Vyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTbY%2F2Ypyj9Rq3qV3BhQBXEja5AZ5CG5j%2FN2QOce7U4aKkvFeSLnHZFSDGCrxrgLZWUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BIsLTlT5Q9MFvlwX5tuPSmkrUisqW0UsmvD607LdF8nvQ7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB8cJCCtJQPShveRLwZpL0b5FYjoduLZ1f0S1IA8%2B4ywf0D%2BhhiJy%2BeDJvd2vJjkI8aX%2BoURjvZXl5s6IC7kWVyM5ReYmaJgXsF%2F8luXjp2FddvgdsWDYnXWfYILZNETuAEEJT6cx8z6XGOLUfxjElKFY7pBzI%2F%2BLG882eXkD5eqkY5wT2dvYxeG6MC%2BfnSxDMmQOqjt0zfH5XuKsnYF5sp0W2x6aAqWltlnXnP7MgJsZ8DYmlhTvkWAzoaa1bDJx%2F0h4SqB9xsxCSOoyG0kLJQhRTDqiu3Q7VBawE7KVrZeWg2BpLCHj9HWXo6In8GtcG7CX8JVbps9BAYl8LrSiVBM8vofKCpC%2F69R1KFwFt1MXnKSHPXP%2FzxvaYr6VciuM4q33iMUhflErjaUmhyTxMIgZpD1YNtQXYL1R4EsQQ2c7w%3D%3D&nv_mid=13237019725&cat_id=50000807,루즈핏,7부,롱,무지,"폴리에스테르, 스판덱스",기타,H라인,자수,img_13237019725_0.png
0,고퀄 끈조절 이너 스판 롱 슬립 나시 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=Xjbrvs7r9C6qMhG9ua9xQf%2F%2F%2Fw%3D%3DsjT6rS2l13oOpyzUG95IL7DUvPLDpX2AhqhSoasggdjmbpTWvdOUH8P4XtMaEHXadyKH6G7MSpODHJrRf1wmyeGM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCjb%2BMOPhf2Kpe8jHg9qCI1BPpJ2DZxS7OeR3IBpA6D4qlUT6TYSZpMfUN4uN11dNac%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MYrRxdKVpwsu15bsVFopgudkMZIy4dg%2F6fw%2BBkb7G4qVJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ904jarIP6qRJUJUn0BYqyyyblJaxyGeXFOkpTT2VLbfvGhB8Ps6FHHxGqpxVzRGw0NTcNQbg23UvkGFoSk6WhIbbM6XRDvUl296ECCRzx%2BheQxKijHKmz2Z%2B4dPOWnDgrkexfhaNNWMjbzdDWorQZhw9S6EQrF%2Bkc1jabgQJDJKVtTa%2BRfz4pK5AKqayh8YaSSR9N%2BBaSdJS9Z8qPcbZkEEcExtLxPyLSLONfJ9GQjpQeS3kxwqeu3ebK4AUdB3D2JdNtAgmSErES6bTjgqyyD1j3mmzc6B8xq2KB4ku9WRY7xNRZeuCp%2FSSc9dqNCGeAlli8umC2MIw7jwijsQ6Vf9GltPflQ6DWYtuSG2%2Fb4KGJIEsQmqTERMY2XzIGp7cuxb5UEB5WMGtv2hqNZRIhNlZYG5RipskSVdWlhAxcKrQ%3D%3D&nv_mid=82012405793&cat_id=50000807,기본핏,민소매,롱,무지,"레이온/인견, 스판덱스",U넥,H라인,기타,img_82012405793_0.png
0,봄 체리 플라워 스모크 쉬폰 결혼식하객 핑크 롱 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=g77SyMK5OAbchjy09oXnfv%2F%2F%2Fw%3D%3DsMDxvRHW2vjXGY7U61LjKxnNmLVyRE1POGpE1%2FoyF2PjUHzKZWT3SrpGKCEphVInfKKgAdWt3jq1PpRcSqFUeioYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmG6yKra%2Bi%2Fr8GauG34uDWoSN1ggh4AUeZ00vhQZSn%2B4tTiG2gVJH9XZoeVJy8I715bWEr4Lu5t53ESTApzu1Eu9J9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxV%2BWFnZ1ObDCPh%2BmFfjqP50aAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrIKrNS0eZed4AKDJ7avbdsLbNg1tm0A3KBQkaJHkGd7hRrv6tDzHWai9n4avpR9ePhlJar%2F5fF4LSUGE1WwLMast061lKw6y7EBPQSssbHQwlpr3aNwDEspbKyKHw0k4XB%2B97KeWBK9ONlgWIDkFAUDFnp5TugOvrpBlOb7fwF5ntNnJ6fpYoj3%2BlHGGc87R8qb0sUjo3ARslbMZtjWrCNWm08flyk0V0T0vQamd8lCFDG%2BbhAeroxTTlLJey%2F8puIFSelzhqqv5C3xJ3OKM3lFv1d%2F5ISK6DY0lQqj80ncpjDClLcFhdUSXhR6FQ6iqw1rCFenaWjCVkwUPJJ8mG1rAn0O7mx0KCpkT4t46hdVV04pjYvLbXHrYEpV1PkdBY3YhNVM%2BNdec1hxtgYBZ3HSrbFJUzQAx9R5mgpBkLBu95PlDOFZSzFwSBBUf3rmPP0%3D&nv_mid=82037127318&cat_id=50000807,기본핏,긴팔,롱,플라워,"폴리에스테르, 시폰",V넥,A라인,프릴/러플,img_82037127318_0.png
