,name,link,fit,sleeve,length,pattern,material,neckline,skirt,detail,imagefile
0,[무배]새틴 뷔스티에 롱원피스,https://cr2.shopping.naver.com/adcr.nhn?x=SiAL9fh8Fz1YwFqWNeej3P%2F%2F%2Fw%3D%3DsvklEEQcE3WTmdZWA1iJW2NPwXM%2BHBmAlykuPk7U4DNyIHVC%2BZzQKIbw0G8ou%2F8qM2PuYFBeL%2BDEdjTmXLgzjOmVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTt8o%2FB3BN1JtzQVZDqTEL2jsQvabkDX6sdK4VrgamD4j64ICjspm7LENztNR98jKfUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECxjiQ1v4BlhsASUMajrGZfA7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB8fYCxzZrC7X53FEqG%2BBq9oSVlJcsvG7jE6byRDAym6Ko4FIdX0RH9maAYxxSnIi%2FFMLaFp6a8KPoWIiFE0G7bEIUTItXAk7EMRNfO9HXOcc7P3rz6AjkvHwWuj4aexQf6jD6P2BQg7OmhMTY4cKwXUHzVDE5KwrPrR2y7TT5rJhAPovAXNa56p4aejGV6j871WTA4mMx4TH6vxhItgSLMoShWaDf%2F3IYqZD%2FUVIP6tnj%2Fz0BopjXPWc%2FKomS317CQZSMDol%2BWhz3zSlmxIOyIXcBJENKiz4UlJCtNs1UUkvlPbWzdDsRgDJbys%2FjEyLR%2FUr7VK72IvsGriJ%2FobwTMPYkgSxCapMRExjZfMganty3fpWeViGcy3kL%2Bs3QZZYA%2FUo05XueXrLwUsi710as8P&nv_mid=82332767422&cat_id=50000807,루즈핏,민소매,롱,무지,새틴,U넥,기타,리본,img_82332767422_0.png
0,(무배) 더블카라버튼 니트 플레어 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=MQLPttVOjDra8Y%2FPvoko6%2F%2F%2F%2Fw%3D%3DsYsTryoyf9pKYpXJHK9j1%2BU4tNXeA8f0CZmxC6epsPM%2FY%2FZw11kfcIfWpdGfFaY3aOB%2FYwUfIM5OL2TTLc56IT2Vyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTt8o%2FB3BN1JtzQVZDqTEL2jsQvabkDX6sdK4VrgamD4j64ICjspm7LENztNR98jKfUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECX1XSMlVKjErMZm%2B%2Fit4GRw7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB8LNn0BIqm%2BG3Z9zKw52F9AB7VTCL8kG6yjpt%2BzhIEbNsfaDjCW6HUREq33zSyI9slE37qbeUD2uW0JcPspYoKLkeQplcqGrO%2BLXpkVTnD69FspblxZN0bcu3pQGTC%2Bek5UuOmTrpfLcFyH7T%2Bcgsa0XHZlwvhvtoTAOkdR8eTzSdBkV%2F%2ByObR1W0jmSz7YYzyQOqjt0zfH5XuKsnYF5sp0B4Jaxun%2FlyFF8DqkotqUOeOwNtmx%2BUd0O86HsXv3Tswh4SqB9xsxCSOoyG0kLJQhbJrD6j7Rc%2Bw%2BBHJJMZXVpAYss7YHnk6rU2YQH%2F89d5g%2FmoshYbYLHCZwUIN27GQguGRKERF4EkSqupmMYQsN9HKSHPXP%2FzxvaYr6VciuM4oWo8xUGnxI2hjKgiY6tHrPl6TlF0GVUDfigldVoQsazA%3D%3D&nv_mid=82273244062&cat_id=50000807,기본핏,긴팔,미디,무지,"폴리에스테르, 면, 아크릴",V넥,A라인,"기타, 꽈배기, 리본, 레이어드",img_82273244062_0.png
0,[봄신상]블로썸 쉬폰 프릴리본 플라워 롱원피스,https://cr2.shopping.naver.com/adcr.nhn?x=2U%2BzCx9PhL4zF5m5wul9av%2F%2F%2Fw%3D%3DsQv2Pn0LPXfZ2ZKnPrxTefFBgDkrvEwKbTXSqT8BEyAfKxOXqXANr%2BtqCxsV2gNCrld61erfm6XMvqJvBJdBGeGVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTt8o%2FB3BN1JtzQVZDqTEL2jsQvabkDX6sdK4VrgamD4j64ICjspm7LENztNR98jKfUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECk0nEMKbO84kGW8DM3wlqlg7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB8kTTtK4fqeesDwQw97n7%2BHeZTuA8D0%2Fwe9jBenpFE7oY4FIdX0RH9maAYxxSnIi%2FHzVCU7G5fXzPw2Z%2BCAvcGZrRgMHBm%2BqTz8DuobRuQ8Rjkl2%2BNyOXgYcPJ8FBIZOdUt8OPcYL%2FsGNPrNfIvAVFQG7cRU9lq%2BZxCPlHOVGcqR2fcWDaN%2BfCzwkist8Lum2vjkG%2FHOLLYEpML2OHHXBrL0mLQe6B5SH1EmUSrtbkK%2FS2%2FwbSxDkFGWs%2FrjgoFM9onsDhHpqJYVkb4iJEErhaZ5jWzB%2FlCvFJyGgyYYQ5sxc85o1p4wD2cR4jLJEs1Xm07z9P%2ByJSz2CJD3%2FtxNQEB1mck1MKLw%2BOQVwG1iiNCoAlmDhytnAPppPpzk1QxazIyw9oNrEjyGqAKnbI9rVFLPf%2BlKlLFj2X8GVDGoCGIVQ%3D%3D&nv_mid=81983958526&cat_id=50000807,기본핏,긴팔,롱,플라워,"시폰, 폴리에스테르",기타,플리츠/주름,"프릴/러플, 리본",img_81983958526_0.png
0,[무배] bb1013 리즈 뒷지퍼 나염 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=gihXbpkmTWQDA5tjOaTdkv%2F%2F%2Fw%3D%3Ds5jre8ge5vd4oXM845%2B5jDtTQ7loFv07uhbzN8vK1Dt6IWpj9YzgAWUYD7oS90Rn4VaGrjS1L1Npn8R6Tuq2urNqUHsgHKRqzd6nX3jcvUwOdH42U7aNy%2BGYWPOIcmanYHnUSSJIW%2F2CPeiItTTuVTBSn7mH9XCObuEmsgcZl5bBWI0SfIOXFDatiQmFzBRrdobm40a3AfVHNV15D72g8jm26YI%2FkcEfVeLDnwysTo3Pa8qbTWFJLBEL42GrCYFDbViIDNj%2B3NKNOkLNBCygmr9WN%2FchhV1d04LIGrXJUbzg427ngu9Ku5Ti5fmyIKbcNfm5IA8mkaCGulhqR4WtRHpI0ATT7UDqLFrBc8%2BGsW46CCWLtBdZx%2Fy5n0AXpttR%2FOPmYt931U6otD4n7KKz%2FTsfaDjCW6HUREq33zSyI9smOuRk6QmuX91x6xe9icnbHBso96ERgtUSjVv9kPTmB260Cdzr%2BRrK8KL1E5tCmzPptO8Cf6ZUqt%2FHEoWppMGZlR2ICyXy%2Bd3x%2B3ElVYREVX5gmwb%2B3SHL%2Fj93Pk4QVNaHeD86GQ%2FgSRNz5IfRV7f0Wf8uj5zPZCDINznsRmiO%2B4cBzgAY6exN%2ByM6rr6IfQFdzTw7E3pdsPJ%2BC9CVAkTmPA1aAz2Yke%2BXlxVkkE1qMSqQESt13BxeXIk9Cw8HJEjzHjUCOhyKQahqsq4M%2FpGPO0F1dCR7lp728W6bRYrDD2UIkb5A7vlm8o7HROj213zYSKfEfEgTBmX8rSEU6ISm9ZpD1YNtQXYL1R4EsQQ2c7w%3D%3D&nv_mid=82367803775&cat_id=50000807,루즈핏,긴팔,롱,프린트,폴리에스테르,라운드넥,A라인,기타,img_82367803775_0.png
0,봄 뒷버튼 리본 롱 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=rem55nSCTALskAx3r%2Fv43v%2F%2F%2Fw%3D%3Dsd7sVKBIE%2BfXZIHbVNXEcHqzTo76aJYmcU2X%2FDus3yjcpaxDevUwYP05iMhBRdaplSRLdcduTN%2BaTqiQ23qtufNqUHsgHKRqzd6nX3jcvUwOdH42U7aNy%2BGYWPOIcmanYHnUSSJIW%2F2CPeiItTTuVTBSn7mH9XCObuEmsgcZl5bBWI0SfIOXFDatiQmFzBRrdobm40a3AfVHNV15D72g8jm26YI%2FkcEfVeLDnwysTo3NWwHB8wOgsGMQiUbhk4i3cQ0l495jSzeG8%2FPMKdVoeAtWN%2FchhV1d04LIGrXJUbzg427ngu9Ku5Ti5fmyIKbcNfm5IA8mkaCGulhqR4WtRHpI0ATT7UDqLFrBc8%2BGsW454w759xtJeBXhQG6ADFft9j3Z8ofwUc9SXMTT1uTaTC%2FGhB8Ps6FHHxGqpxVzRGw2G2hsda%2FjzP7xmT8WClZWHk%2FjcJllQd8YktUsZqaWVqxARGU2ehVp7bI0wCg1PAej5mghWkMoeJrkw%2FYAA3rXj70h0Gt4QUK8EGNDgr%2BRYjt4PzoZD%2BBJE3Pkh9FXt%2FRZHul9xtWVS1%2ByuHmbG15FRF40wI2RFzChghg6vdvJTaRxFAs4m7BXUBn1tQ%2Ba0F5jEtLk1PH6e8wKSSlfCJhPKOmOhrRq%2Fz4eatUmTNzthNWV0X6PychV%2FKyGjq44fYbYlqBWKUXbDvmgQumPB9N5fdYrgZhz5pNNnhJtG84qiisCxsxxkr%2FkX0Q9%2B7N9VvgpenxFTYB%2BIC9JqbmKwjMq6&nv_mid=80031231167&cat_id=50000807,기본핏,긴팔,롱,무지,면,라운드넥,A라인,리본,img_80031231167_0.png
0,플라워 몸매보정 여신 반팔 롱 랩 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=x9DYxW2IyYuJzAppHvhhmf%2F%2F%2Fw%3D%3DseQtQZ%2FDaozjg%2FS9gJui0%2Fz5TY%2BL5oLUHbtWlFHkR%2FewM42VEuUeR9sSmz6hXAFc6azUHRsbX6ZEK%2BJIxuzc85mVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTt8o%2FB3BN1JtzQVZDqTEL2jsQvabkDX6sdK4VrgamD4j64ICjspm7LENztNR98jKfUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECxB4521Y6%2F9Lh1nihYKPgsw7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2B5c8Q71J3y4xb2stTYvoeKEZQj7%2BOb3xPoyiEtPGsAWo4FIdX0RH9maAYxxSnIi%2FHqe6OBBf8MI%2BmqvPoFSJ8nGJUGEzdWKbi8vHyOlKnA8NZNmGLLlq196twwc%2FWF3CLUEgXB9n0psGGR9pBjS%2BOMas%2Bg2lpdSkJ0iEjsi6diRaBB6pQyhsJlP2T97dbEqvfxKfGkq%2FTIRJnY94NtubunyTntGAbBiZoWp4wyJs8eI4w0DZuGr5Mrib%2FY3mWU%2FrYu7br0kJVAuOC3msWR9dsiWWb2hIqYRP%2FsEowNmuVZtksj4M0lhpcwm2B2fo0Y0QQd7giEmIof4cFIqdXG5vO7DQ5D%2F62jq7rJ31%2FYFZ1snqB%2BisJatR0PX94v%2FyVKXXf2PmD2H6F69erMAd7mdVLggOluqUuWLGxl5Ue41OMH7A%3D%3D&nv_mid=82069796160&cat_id=50000807,기본핏,7부,롱,플라워,"폴리에스테르, 스판덱스",V넥,랩,기타,img_82069796160_0.png
0,미셀 클래식 롱원피스 (3color),https://cr2.shopping.naver.com/adcr.nhn?x=MbBrIOgvjk45mxEvu9SSqP%2F%2F%2Fw%3D%3Ds%2B4tKvWn5J%2Flfllx0P6YkjNgteoNxCeKmRkvebfrprH4Q6zE2UFg5UpW5WpoY0rmksRyxvSVa%2F4nliGiBsom%2FJNqUHsgHKRqzd6nX3jcvUwOdH42U7aNy%2BGYWPOIcmanYHnUSSJIW%2F2CPeiItTTuVTBSn7mH9XCObuEmsgcZl5bBWI0SfIOXFDatiQmFzBRrdobm40a3AfVHNV15D72g8jm26YI%2FkcEfVeLDnwysTo3PuSsE4Z4%2Byys63ddRRNBbt%2BmI3J5UZNtl2QhFtXNxXT9WN%2FchhV1d04LIGrXJUbzg427ngu9Ku5Ti5fmyIKbcNfm5IA8mkaCGulhqR4WtRHpI0ATT7UDqLFrBc8%2BGsW47ol6GyLGQTdMFC3aCa0X2KQBL5%2BB%2FLBLabIG5goUn8WsfaDjCW6HUREq33zSyI9sl%2FApXzHDjfYQNds4YBwc%2FkKwGbnneAMk7TVCpOGItDFR3UL03IRJw4Meqp8XaDx%2BD5W9AVWuEo1OYyk2j9NrchgO3qieH5%2B2dC8m8p8I1J%2F0JKuAcYDZT47i5qICAB7XCYkSJWW9HyEYM0YS7cK9nBxl4eaJ4u6e%2F6HuQfrGVMs1bolzJTpCYO6JNtzRMGYRR5YhMUB5i2Qu8bEtyqflb5izEvHssO3ow0x3E2NKfutqWwLMwaEcJZHvvKTSvupqliEgcCqOLUdqG9KUYPcJkSWbmqWp0ZotMrf00bj2N%2BfE6ZhOJFtUQ%2BLyl3WIS%2Fe5JlZmyg6%2BSv8TVS2X6MZJ8y&nv_mid=82215119205&cat_id=50000807,기본핏,반팔,롱,무지,폴리에스테르,라운드넥,A라인,무지,img_82215119205_0.png
0,타미힐피거 여성 소매롤업 레드체크 셔츠 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=8PmI9zVSw2J6gThh%2B6ki8f%2F%2F%2Fw%3D%3Dsleo8FgDelplKBm5hgNICxmERtz5YwsQwrSECKKCFrWG8xGRg3KwuRhS1Ow2osCPrjxVYB8GqPNdxR9AhO3usPmVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTt8o%2FB3BN1JtzQVZDqTEL2jsQvabkDX6sdK4VrgamD4j64ICjspm7LENztNR98jKfUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BKZ940MugpUh%2Fy03%2F08OlGdFAHjQn3dfSeboaJ%2B%2BH%2F23w7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2FoTfjBjN3z9xrDeLX%2BI%2FRfRvNTumqc1tMmYOtXGmFouvGhB8Ps6FHHxGqpxVzRGw0mFKEExOy9RRNYR7XysBybgC1RmEedG53FaqJAB8QNJXWlE%2BsxX0iXwOKf3Fvpo%2FJqs5pJy1UfCmqhuFsKOSo23iww%2BuJP0aviJeaTheFIobQdrp5AkDpCKAXzfipGOE6x3jkzW4UER%2FsAMUskaNEH8SnxpKv0yESZ2PeDbbm7p2J5sMVVGW8Yki9rW%2BWGwRYHwI4BaC%2B7jvmsuwX5JSDP%2FoZpwuylA4H2DuXF5mqW9%2BFhAp0iqGDJfnP22jEw23G5nKJ5wCWH%2B7mcmIgXOCgJRz7Gw3%2BeccyPNh2aZCPoURQ2uSePLVtJlClo1BoXRAfhJ10o6kIpWxxDwFfvbJSQQYEJVM1LlZ2JZkoSzrPp%2BQ%3D%3D&nv_mid=80981349371&cat_id=50000807,기본핏,7부,미디,체크,면,칼라넥,H라인,기타,img_80981349371_0.png
0,[누보텐]랩스타일 셔츠 원피스 / wrapped shirt dress,https://cr2.shopping.naver.com/adcr.nhn?x=K34hsZFbH2JQCM2bnmLSD%2F%2F%2F%2Fw%3D%3Ds%2BLxKXGF0%2BQFsX1l0yU9IrSHi6b%2BRXxPdI4xX4p%2B%2FvEQ7jsyqyNC6w47XUCwOMMBjKBN1NEueT7hNop74LQkKBGM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCOVbHLKye3lPUfzdUDLrQfsdnzHOFMcGjO1YGNeD0lgdC2R7zHJW0otPtdgRcqTE3c%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MYrRxdKVpwsu15bsVFopguqlpxfLTkM9a9YgPfgoQgGlJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ%2BWox1tdMdwg6Wx%2BmToFKEeI7ujoq4Vp5tYN%2FbutJbJB%2FGhB8Ps6FHHxGqpxVzRGw0pMNN2cYqFjLq8d%2BeGXoehJUe2xINebVPHyOLmbHWHpiI5x7qPwd884ai8Yot70GIJLwfx%2FeurD%2F7nuL6kVoU0Kopjje7XVuUQ9CoiqiVpbMCLlx5gxYXSPfeqJO1VX29%2Fz9RKuXVvbUZ0mHzfBoNFfjE5vQNO8A45Ta4OOx6MyfgLAVbDX3yVTnN9YZ2am8kCctt%2BAGUkovtHKCtisCR%2FA%2BWeLF1AHsbKOnZNoXaZtYlZaum6El2qcSw%2Ff1Wli4eUGl3z4MG77ZWRmjumz60bylSAo%2Fc6xVoG1ZssvG8Q7DqNI3RChJUeHI73pYPiUMtfGxjwQcywtPIZL3OaD0T3BqgTpwEDYqjOVaeoIfDo6w%3D%3D&nv_mid=82012321852&cat_id=50000807,기본핏,긴팔,미디,무지,"면, 레이온/인견",칼라넥,언밸런스,"프릴/러플, 레이어드",img_82012321852_0.png
0,스트라이프 언발 봄 셔츠 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=Dt6FoPwKLBvAdac6%2FQtirP%2F%2F%2Fw%3D%3Dsaoh8GJgpvMUAMNwjsQAYZhZQyIYE5Ga8DkpiJ6z1LhbjOmLYcVIdEzN1DsDh8e7%2BjuWJgckW6VVOcHBwdzupzmM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCOVbHLKye3lPUfzdUDLrQfsdnzHOFMcGjO1YGNeD0lgdC2R7zHJW0otPtdgRcqTE3c%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58NMMY1stIZS43GUJ5Lnn63%2BCDSxvx88e8faXYinDBY7O1JvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ%2BRhAbEEycJzOP4zZQQfmR2ppUvsTaPJbl4HoKHFmizE%2FGhB8Ps6FHHxGqpxVzRGw04zJ%2B%2BFUBuC0bgDOUpyQoQ81jXkNT6nbTEce3tFnslAfcauGlbLyJD96LqiOFoqDhlYl8eOwsCy%2B%2F%2BRfgDGTccaa%2BsSb%2B%2FV%2FWc4RcNagONYpJH034FpJ0lL1nyo9xtmQSQP02wffDgitdSy2QDeOxroax3ucTiGnTmTp6iTTNaL4l020CCZISsRLptOOCrLIPceoH9a7Lo542KlZm1YMLYIOxcj6AIZP9j56eM45P4fVJ8pCML69qD0KIK48lkL%2BKrpnOMnxkAXknxzmpijmCf9lVumpEdeWB%2FYg1KiXwa%2FNEhz9rqWgfR%2FOPsWDu6vrpPwPsDOOuZvUxsA4YMODWh&nv_mid=82343923700&cat_id=50000807,루즈핏,긴팔,롱,스트라이프,면,스텐드/차이나칼라,H라인,"벨트, 핀턱",img_82343923700_0.png
0,[블랙 당일출고] 샤 트위드 원피스(2color),https://cr2.shopping.naver.com/adcr.nhn?x=4E20zlgsYJRnnCBq3nasKv%2F%2F%2Fw%3D%3DsDYl3I%2BNGw783SNqivpAVy7Sw4kK1%2FRl9g9TbdqeGGTjfeE%2FlaJlRsmvA9fQL%2BSVgLMEIxnmW3sr2bWG0l7%2FdOGVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTt8o%2FB3BN1JtzQVZDqTEL2jsQvabkDX6sdK4VrgamD4j64ICjspm7LENztNR98jKfUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECA9Np46ody0At0yeRz1R9Bw7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB9sIf6C2H5WSyGvmpSFStU0Xl2gpVMMw3FzbdEb9TXFa%2FGhB8Ps6FHHxGqpxVzRGw3ZvUBWa%2BDThgG8Dn2lUPuEysEBJjd19%2F%2FcN8aP6TPnCFTfXTIWbSWtIPEl4lms9hdf1E2gFDtmeg3SGggFiPehBUF8RxIwdgSQgPsOg5DBqPwfWZGs%2FYxOnrHOPwLiP4mfERs1pk9bW94dyQN51pXsWQphSK%2Bc2RpjOk9MSYe1krXeMVqg8LJuXdZ4RIOBbXoSr8dzaBbhas0T%2BdUB11E8woPFML7w%2BYiOwuZf4mPBoSt8HRGgA%2FcYndbLuaaW%2FG9iwWDZekVHbSR4ipOzIQKLH7ajK%2B31uLjqfY0UIbJ96%2Blywch%2FwL5gL68%2Fyuq98rpkzEJXNbkPL2fKqnKJ%2BkY7Bw3b%2B5x0xiNxsJwxkW4Dqw%3D%3D&nv_mid=82358328269&cat_id=50000807,기본핏,7부,미니,무지,"면, 아크릴, 폴리에스테르, 레이온/인견",V넥,A라인,기타,img_82358328269_0.png
0,조엔 터틀 롱 니트 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=j%2BDF4S8yBMfhkhXusBkbg%2F%2F%2F%2Fw%3D%3DsdyVEp9LSvs90tfJx9cNd0WS9MlNqpEXLomCiK2A2o8BfoZ5QXY8P4UCBoyfJwKJoowoCsfZhMY1%2BEksNcHVw%2FWM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCOVbHLKye3lPUfzdUDLrQfsdnzHOFMcGjO1YGNeD0lgdC2R7zHJW0otPtdgRcqTE3c%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58NMMY1stIZS43GUJ5Lnn63%2BOvUzP3O3oONyPlrnoOjslVJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ%2FpYJzsj4pUrU95ZFX%2BUusLWtGAiCrqXsfuNLpcbzVK6sfaDjCW6HUREq33zSyI9sln2B8aREyPDKEKB%2BbWgEacu%2BHa%2FLalT8Jx%2BED2fJRl7sMl%2B4Rh%2B7ACoXIV%2FPWDTlYqtWcN1XXsl1b9Ly8ABJMR00N3FlnkrYesVaz3XvHncfGCtukxUYu8DjOehUP3Qm3rnyOpzTeb0ULaV40UfngeToKAPswZsTsx4vCvSBfDd9RolMugSfww1OzyNJKi9i0pWyVWvT%2BRUhfV12sa2RgvBxhS%2F3z8%2FpkzP7HMf%2BSYNPMDPMepQzDqRwLIaZefo7%2FDFZIiZXhZDreYxOY23kowynM1B1V6O75R2oe4zS4a4eP9dKkI5qX0qhv16FhkC6yXpOUXQZVQN%2BKCV1WhCxrM&nv_mid=82300809876&cat_id=50000807,루즈핏,긴팔,롱,무지,"면, 아크릴",터틀넥,H라인,기타,img_82300809876_0.png
0,(무료배송) 파스텔 오버핏 롱 체크 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=5AH44xN%2BklJH364jeZRtbf%2F%2F%2Fw%3D%3DsnM3SQNc78ZHRzfE9ntsT7iLNFo8SBBEf6ouEShr3pPSLvfzTtigE95pWF6CRuIobQxZu8YFy8d0tKikmnz6Ca6l6LyjznO%2FsH0Pfuqo3X76p4IBYqxUkkcWo13LGeTJN4O%2FQbzb%2BX6TyvmbpYGYSgN4l7gHvqctcA%2F1B1k4Z1CwzffinT%2BpWCm2cPF2763ZR9F4utYMUbmJoI%2FROF9bPon1wFkbO30K4iH8DIsVS%2F5IqUOY4GKYy22Pvlriy3rEEe6hv2ulWIv6HKWKNtb7aNbnorlAFBEuxAUIhghMF0kClopbpieagPRoipJ%2FEZ19DagiK5o1NShQDksdLRQC9awVOsrG0SlPHzAh5vONfPLDpDlJcsdPZT51WM%2FbOr%2FcSRYMi2vfBwCjHCpyuSpVu6xrv6tDzHWai9n4avpR9ePi%2F6S0EP5gJ5BrniCmvVkrFn2D6C88NDmXjEJ1%2BgVWm4nNJcxBgXgCd%2BhfbXfrXOrsx%2B%2FHqtBCslGkaXnMJ0CgXaMjJuC3mnmjQ2t4J4p%2B%2BK7ngTCzDhLTnoa1bcI0vK1KQOqjt0zfH5XuKsnYF5sp02obB7%2FkBqGVfGWhg%2BlXTC%2BgdsB5aeNTc5UYD7%2BAds2Yh4SqB9xsxCSOoyG0kLJQhZIhcKtZU7OPGvJFCcTK%2B0IoecxqKxGLqHfaysNdUFb1PS9O6y60%2BNUbKJe0AZUIe6ql6hC90%2BKwJaeGbxq%2FQXzVMkKm531dRrCqXPZIDTA19UFuIIRoo8AAMvxPSuJnkZKF7A%2BAKuc4f1pFp%2BgWvJQ%3D%3D&nv_mid=82371742763&cat_id=50000807,오버핏,긴팔,롱,체크,면,라운드넥,A라인,기타,img_82371742763_0.png
0,타미힐피거 레터링 슬리브 기모 후드 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=sNt5AfonDTS0uUbzukcS0f%2F%2F%2Fw%3D%3Dsl9FIaqnCr0mcw4cGqHPSShcSP%2B2PDKqayVmS4%2Ff01Vc%2BbDb2M%2FpzH6EcbLxIJ2DAp6n6zSt3ZkBY8rD8gDGWAGVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTt8o%2FB3BN1JtzQVZDqTEL2jsQvabkDX6sdK4VrgamD4j64ICjspm7LENztNR98jKfUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECh8PgigiRYY0%2F0f6fAbKgDw7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB9nU7WnSAkSl%2Fc2djufxFZ8cyhirg4jhcfL%2FjAKB1dW8Y4FIdX0RH9maAYxxSnIi%2FE2bt4FlGLHBv5P2FhcPL%2FIHgYmCQ4cb7yYqCVXtrJ0jX%2BMuMaZS0LQ7v1Ijrv0nHuKR%2BJuRtXlrti12RF4c7MPJynJcxsv09zopcGVKAwaYUPOPiLjxX1KLIHCYt6I6uzdokTCa7FjLl8C6CLDZ0678YK26TFRi7wOM56FQ%2FdCbYnIISHpp%2BiNx0AOFvN0LSQBSE3Pm4y0LcGkvPRNhqGDb980ldK8uT7Mj44%2ByP7uXGSAqdycZepfwBa23P6RAlzY5fZfBRvLzyzoa%2BbCqV5JvydjghK1R8ugUm52jGAJuTqNI3RChJUeHI73pYPiUMtzPQYgG%2BLFqBifMTUcmn5zqxecfyHPY%2Fg9eBzN05VD4w%3D%3D&nv_mid=82287092206&cat_id=50000807,기본핏,긴팔,미니,로고,"면, 폴리에스테르",후드넥,H라인,기타,img_82287092206_0.png
