,name,link,fit,sleeve,length,pattern,material,neckline,skirt,detail,imagefile
0,린넨 더블 원피스 SAOP42031,https://cr2.shopping.naver.com/adcr.nhn?x=Mcm4dsszkGEU2Fk0SkGsT%2F%2F%2F%2Fw%3D%3DsQzb%2BpV2IuuSEMVaTR99KxOIiYfWOFJinFbw71jMOyeZBCddsDMKC7ej4vPgMzhg%2Fq97jBytxfmcf9tnxixljYoYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGrpV2LKOnLyblGIpgSz69jEDPMBUXGTR1rdUhg2UnHRTm1IhVLkmNCB60tKfdqoflWEr4Lu5t53ESTApzu1Eu9J9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxGmjHiJV7h%2FnXzpQrTMUqgEaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrL6Zrf%2Fwx88uUH7kwMJARxtZveUHis7zH7NYyFPEMLlFY4FIdX0RH9maAYxxSnIi%2FFy%2FMtIcVWSPM8QS73BWOxXPgBBc7ml5%2BbmRbRpSKcqs6Rg2B4qcIjDI34KU8vu3YSajJRF4%2BfJ6lIupXl7hm2VFRLPj4ywBuKg9E5vtYW52o3hVwXrIGQGTcmlLSK3X8zaNAm2PHWxvhrdxJb7oi5ksh%2B8kfCKd4r7VnMbcGez7S7tuvSQlUC44LeaxZH12yIfgMXCiA%2Byd4ex6P2TvpOp3FtUTD%2FcAG23vgY0SbMCgsPU%2FPOq0Oa%2BTg%2FWPZYXZvUv8D1NENehAJtTJPgBJ85b2ITVTPjXXnNYcbYGAWdx0uJTyCNgzJ32oijwoYrwgSxSX5OTwdNf7PQ8qGLJ%2B65x&nv_mid=82427749843&cat_id=50000807,슬림핏,반팔,롱,무지,"면, 폴리우레탄",칼라넥,A라인,무지,img_82427749843_0.png
0,[시슬리sisley]컬러배색 플리츠 니트원피스(SAKO36961),https://cr2.shopping.naver.com/adcr.nhn?x=cxbC2psZpuh6yzi%2BF2HEB%2F%2F%2F%2Fw%3D%3Dszmu%2BpgUokUXxTJRlybM5srcFvkvkkijoslJ9C9MkDaB1dUPzoZg7PMK1VzntBJia94jakaxEgHyxMiQXh7by%2BoYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGrpV2LKOnLyblGIpgSz69jEDPMBUXGTR1rdUhg2UnHRTm1IhVLkmNCB60tKfdqoflWEr4Lu5t53ESTApzu1Eu9J9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUx839JV4VSEBQFuh%2B%2Bcgs8zUaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrIoeA84tJ3XCyUHq2P5Hg0Ee%2F%2FEYDaAXIhnzZZhj6hhDI4FIdX0RH9maAYxxSnIi%2FGU0rNTw827bLYnGMIraGeJkVo2CGykDYC5lnplr3gX68k%2FCp2%2FsyIJEQq2qJFhaqGZhJ0ZngipH31rULG586RDwFUA22yKYfvL4Cv2cbgXKXjHu6y2tSPQJGyYNvCcS4edRG9HDl26ENYjkkSon2m13g%2FOhkP4EkTc%2BSH0Ve39FunuX6JcH8q3aEO3PhDXxjwnroQNhmxQufGAVqagn8CbGCHfgnCJtZRvGPr%2Bvsg%2BRjTamAff3Urx4HwC5I3EJyeNQC0byU8GDODl820iWoRCpxtINQ%2BxELkwj6uk0uTvFud568dNokAze5nOOANUBsOHJXa%2FNob2n9YzgGithqZkCyoq8OM6ANMeE5ZNnM34P2aQ9WDbUF2C9UeBLEENnO8%3D&nv_mid=82229646168&cat_id=50000807,슬림핏,긴팔,롱,무지,"아크릴, 모, 폴리에스테르",터틀넥,플리츠/주름,"레이어드, 벨트",img_82229646168_0.png
0,[오즈세컨]레터링후드튤레이어드원피스(O22A0WOP535W),https://cr2.shopping.naver.com/adcr.nhn?x=lydJnBs%2BqdRYygCXxp8se%2F%2F%2F%2Fw%3D%3DsY1COJ3Ge6v9wi0kkINg0n0XLWGhoKLE6cTaLeVDG0Sv1no6tR2lUXSMfseVCMfEN5TNYQaSKbD3fppSgev2%2BZmM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCr%2Fo1LsAtyMvqQZ7DA9NTZYZK9puV6lvspchPu3bC8IivDls2nEJCShVETFUxB5Wc%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MvcwaJyugslJObIohizNgCT%2B1F5PBzX%2FfsxwiIN3SzqFJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ9xCozwr3%2BVuePLvRN5hD7KqWg38UB3Vax4k4pvVtBBrsfaDjCW6HUREq33zSyI9snTkZnIP7HCO2IqJSWBCD5QxV74a%2FXFFcU1e7FKybTcw6cpZExFtaW84jgPpCTM%2FqrF7d2nGbPa%2BGEF1lOoR95M7vuOADvuSYbIS6uUZXlndKF%2FxJqPaBT9c6ranJAOU4t9P1THGr66DRiUf6uDl2bEQkq4BxgNlPjuLmogIAHtcCeUlhqy7kMZthO8aRO3x8pPWTD7XvgrqAXkoH%2FfLXuju0AhwTFsQ07A2%2BUNU4a%2Bv0bYqdTMfIh52v8%2B83t7ww09NmJwqw3bp1xeOvvWlfcTy3HwCMLJwj6IhrJjKZs5QHT30bqt5aDXZldUXTp1uaa2nxJTNOSLH2xhIO8T9YZDbYRbU9lBlXvw7EgLbZa%2Bq2VmbKDr5K%2FxNVLZfoxknzI%3D&nv_mid=82352563611&cat_id=50000807,루즈핏,긴팔,롱,기타,"폴리에스테르, 나일론, 면",후드넥,A라인,레이스,img_82352563611_0.png
0,폴라  니트 플리츠 원피스 SAKO36961,https://cr2.shopping.naver.com/adcr.nhn?x=mMjh5ixWGCB80%2Fnithjf5%2F%2F%2F%2Fw%3D%3DsaVbwXdpCvs7WaN6Hqco%2FWrFAODDe8%2FNh%2FEWv7%2Fci4cZYO6VvCmPop7V6uMonT0oeNEE8GK%2Fx1SeGo3DaB56yl4YlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGrpV2LKOnLyblGIpgSz69jEDPMBUXGTR1rdUhg2UnHRTm1IhVLkmNCB60tKfdqoflWEr4Lu5t53ESTApzu1Eu9J9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxUsH5lEpmHatB3AX1LOoyHkaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrJa1KRdeD1leuNYrCcjeln7XDeYN36NQaFVNG7cFN18ohrv6tDzHWai9n4avpR9ePipX90ozVU8mtgXei2DOXeyumE4sDp8PAekH4Xi%2Fq6621aRUgnFGD1t6AD%2Bvpm3T50bBhlaR9%2BJf8MYhGApvr53YCSt03bNP46HnWCHNNk05CCHpzY5IiNvrArF4rbcUd7xgrbpMVGLvA4znoVD90JtDU1hj4K5ZB2kgHQy5gmyt7oDNtJ3bv4wno%2BcPJ1xTeTEu%2BkM6Bs8IpEgPs49sMn5oo38hEM05sG8XIiMOlWvjaownfVTs7dLKtsKPn5JcRD27wV4KkR1yc2HLc25CycqCRVBnEzx5rMXtmAZsN6YbcHPt1K%2Bj4QsKn1LVuhdSjqgvS7jPCCnDFB4ZyulkK86ZWZsoOvkr%2FE1Utl%2BjGSfMg%3D%3D&nv_mid=82224053212&cat_id=50000807,기타,긴팔,롱,기타,"아크릴, 모",기타,A라인,기타,img_82224053212_0.png
0,[시슬리]SAOP06011 믹스 라인 트위드 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=z6g4J%2F1WidrJtArJoAmcMv%2F%2F%2Fw%3D%3Ds4oTX4UvNsfRax1ECZnitcarGp5dxAPlWRfT8m7G4snULEdT4aeztoP63Gz%2BZe%2BTgSi6grB6kWAfQ9IypNgM5u2M5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCr%2Fo1LsAtyMvqQZ7DA9NTZYZK9puV6lvspchPu3bC8IivDls2nEJCShVETFUxB5Wc%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MvcwaJyugslJObIohizNgC%2BisCjXedao24faMtujAvn1JvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ%2Bj%2ByNbcoSNyhTN5EJPK%2F7pmyhamQupWoonNYN8vzJDLPGhB8Ps6FHHxGqpxVzRGw28xoaKnmVvtCgA8hqbw5F5bGcadWCnfCZgG4E6KK%2BWXvoI58soFA%2Bx8WqsSVXK8L4Ho1PEUCd63cS6%2Fyl4Taf7jpO1i3w2KvKi%2BZC4%2BQM9eV6ZGzLF3x%2FZ38xVYHK1pujSYtB7oHlIfUSZRKu1uQr9jQXpTTbhLtjuS728%2BT4s7JKfwas0zukiuqupYcwu1vTDONHELSN09ZCzwpp0AURmfou%2BsSuRKJNBtzictVsdKvP3as5yBETub5vTx2bYq70cqG%2FlSraqZcTHbgD%2B0%2FRIe4MD%2FV6kRjnuc7TDjcsykdiE1Uz4115zWHG2BgFncdKWh5%2F9cfOuWdbsgH4QU8ZCWPfedxQNY60wYGRR5sW6FA%3D%3D&nv_mid=82377427145&cat_id=50000807,기본핏,반팔,미디,체크,"면, 아크릴, 폴리에스테르, 레이온/인견, 마/리넨",라운드넥,기타,기타,img_82377427145_0.png
0,트위드 니트원피스 SAKO38961,https://cr2.shopping.naver.com/adcr.nhn?x=Wzbn%2FI0fF%2BA8FYPe8X0wnP%2F%2F%2Fw%3D%3Dsu683ylq1yUsAnuBAR9JPDvwwVTtAk9LhdqyIxtzCxx%2FO%2B4cofZu%2BjP276GWa6zvXJpHIM1ehUrNkezS3YkCmmIYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGrpV2LKOnLyblGIpgSz69jEDPMBUXGTR1rdUhg2UnHRTm1IhVLkmNCB60tKfdqoflWEr4Lu5t53ESTApzu1Eu9J9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxNeB1115KP8BUGBa3M1d1REaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrLQyJ%2BvLhTUeXOeL2O7l2txilEPoAx52ezqA%2F0HOyb%2FLI4FIdX0RH9maAYxxSnIi%2FFCW7NuP3AsXtZ22LPp%2BE5CyEB%2BB4VFCG3ub3cVE3KYiaRg2B4qcIjDI34KU8vu3YSXgFvyHROEeSyYme0rTeawy0mcEk5Tv7sF%2BroNxmfq15AmFc1MD%2Bzwp6OYXc%2BBuUGweBdWK5Ik9klszLhJVdT7L%2BJULv%2F%2FwFb7N56LZGy0PuF89MY%2FHgegmeTI2JA06SlPMQueCfmPRud2DyiaAJQrs1y8v5X1hC0Jkvk09WoHymjOJ7pDxbpXauddxpXjqW5yxkiDLU%2BXOOb2Ildr04VwYkgSxCapMRExjZfMganty5e9JloMxpjeYU8QlyBrbKc%2BL1DCr5nrrJ%2BQY0bV9Nsw&nv_mid=82212545418&cat_id=50000807,"모, 아크릴, 나일론, 면, 폴리에스테르",반팔,미니,체크,슬림핏,라운드넥,A라인,프릴/러플,img_82212545418_0.png
0,[오즈세컨]봄신상 레터링 후드 튤 레이어 드레스(O22A0WOP535W),https://cr2.shopping.naver.com/adcr.nhn?x=%2BxNHpKtQXBZsdsIYwpfihv%2F%2F%2Fw%3D%3DsvGno6pwgm7XgnwEQuLDklRiJKIJlkw2%2FpjaBNNMHRsAkSv3s%2FjhVp4JKoLD8uOwjygS2yhXzF%2B93JqLX9t7vYNqUHsgHKRqzd6nX3jcvUwOdH42U7aNy%2BGYWPOIcmanYySMUXyx1X2%2B%2BM2o7km%2FCdBE2QsdIP%2B9Fph7k%2BcgaF6hl%2Bt9FVekMMNTWC%2FhbeD%2BMobm40a3AfVHNV15D72g8jm26YI%2FkcEfVeLDnwysTo3Mz6gHdnCnifCH8BrjIbXbCNjJ%2BDCzY13UPDlMpxcrjadWN%2FchhV1d04LIGrXJUbzg427ngu9Ku5Ti5fmyIKbcNfm5IA8mkaCGulhqR4WtRHpI0ATT7UDqLFrBc8%2BGsW44QdMdYl2djGHOZkBK6hQD3gDL2JhMR6dpqClK3jM6Vppt43sYhUys88YQO8o3Yx6QfN59cHWcUBWKrExEOoIxU7Bu4%2FVGc4mTfLLmSPDlgibEhIk6dYTShOE9ygxZtnlbIiv80zCVjxHXqa16j5%2FeZ8UwdDYbv0Ekht3TceWqXO2BHSbmP%2BwPB%2B5TM9o8TQgGABXi7%2BDjz2aUQ1ffbfX9c%2FPa4oKcGo9YgFlVrIyh6N%2FygJqzEapqlwG000ZNciNtOvmzWaX6D2r9X9sAiyagnAnLbfgBlJKL7RygrYrAkfxKtu89IChDIbxTCtYjjYPCkLPZzwzhT41HIx6mQxNMl1ot6DcD7MaKv%2BsvK3T3gBQ0smqcg7U4AXzsZmB9CIrM6jSN0QoSVHhyO96WD4lDLnxXHUiDaZyhLhAGJ%2BZThiXvE17iMla%2BhgYYqdOZhlGE%3D&nv_mid=82356676074&cat_id=50000807,루즈핏,긴팔,롱,기타,"폴리에스테르, 면, 나일론",라운드넥,기타,기타,img_82356676074_0.png
0,케이트스페이드 폭시스 스모크드 여성 셔츠 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=dGxj82Oc89qF458NC2mFUf%2F%2F%2Fw%3D%3Dsvc1lfmArKAuzLRSdJ4Ce19sthSh9GAwJR3EnMN3ywZlbKwNChSwhGtwpSfSyC4ZUAjm1KeBOCRXQL3A9g5BhW2Vyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTZvnKIE6YJY4NfA7UCrJRuxR2Joz7l1PZw46e8%2FBniL5V0gV83VBC70Q0p8EtPJsCUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECbR52lTQJY59hIm%2BitbjEnw7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2BBKzY3AM3gQZWiOjvn%2BxaIyQyui8rkIbmwIMg19bMrAkD%2BhhiJy%2BeDJvd2vJjkI8bC2Y%2F7E438q5kUP9y5ZxsHJah%2BdCSB6uKF%2FGGk%2B%2BzUyA%2F7qpGiaT20NOE%2BSyUyA438x9voj3E8RfLRnDj%2Bn%2FMfbxVjNe0iVIVVPCxcJqWILxmDiZeh5GWieDcro6UZwMbVpVkEzs8B543fOjSTw9yj0mLQe6B5SH1EmUSrtbkK%2FQODeawQyUf8PWSOTWvvCdeuJsx6NRbu4ykXqzTGflZRLu269JCVQLjgt5rFkfXbIifBqmdTro96X%2FxcFJyPBXAx38OllN%2FjO2XiRFqzS0s0fWhKX3FcP16p6FvW2JwVFPnO9waYt9yT2tD7P173EWLYhNVM%2BNdec1hxtgYBZ3HSvLzh0sTKeDKhEGdPuaBLBIsdfZBRzwZApz1%2F5nTlWz8%3D&nv_mid=82225759248&cat_id=50000807,기본핏,긴팔,미디,기타,폴리에스테르,칼라넥,A라인,기타,img_82225759248_0.png
0,사이드 슬릿 벨벳 원피스 ( 2color ),https://cr2.shopping.naver.com/adcr.nhn?x=wzWoCGyRezUdKrGqAsJbi%2F%2F%2F%2Fw%3D%3Ds5olyiu1q0tlaYX%2BqeOZCsNgDfJNbVXlpwrm60i4si9rukc4rBihSLFW2LpuwMu2taqPBLPbUaoYI20vX0nBmqGM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCr%2Fo1LsAtyMvqQZ7DA9NTZYZK9puV6lvspchPu3bC8IivDls2nEJCShVETFUxB5Wc%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58NMMY1stIZS43GUJ5Lnn63%2BGLgOXpX0IJLuMBurw1pUnVJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ8xoQU9B5lBudCBZw2Y0jZr0B116g5E4BQ9m8KxLSvzQI4FIdX0RH9maAYxxSnIi%2FFeJBMdScNLMPMh%2FOjipWxSBG7hdMFRAkLqHpSmi3ODLh8PfDSiTboDT5VqHJ66b8tXX0tSESR6gqDD6OMG91J6R8pUuT7Zf48rgNbrtF10uRfPhT8NYVfDMNyTzDI0sN7eD86GQ%2FgSRNz5IfRV7f0W9hiC7tA9Zay7GjTV3YU3USeuhA2GbFC58YBWpqCfwJvl5sIqD0i0QZvJEshK%2F89BhA1kzYZDBaehtLVHPVmKkwJQ0YLvc4I2xuApUQcSQ6tqa0T%2B4OYWcLKOlPl4RJ9b7FzKr5x5ijr1O0h%2FOk6gmZB3T%2FaBxazHZCAM1oVJKQFKO8UJROyM6UE3BrhNIsUX&nv_mid=82253986131&cat_id=50000807,기본핏,민소매,미디,체크,벨벳,라운드넥,A라인,무지,img_82253986131_0.png
0,더블 트위드 니트 원피스 SAKO06011,https://cr2.shopping.naver.com/adcr.nhn?x=ntr%2FJ%2BQl1NmuX7PjiiIVmf%2F%2F%2Fw%3D%3Dsi%2FDjfAO4rTO7D10EOC1oyD9UBRwLh9HaBC1JUFSt%2BWtfoZ4H%2BtSbKab%2Bv16%2BTjsFAgZpx0dRAav18TIg%2B9qt7WVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTZvnKIE6YJY4NfA7UCrJRuxR2Joz7l1PZw46e8%2FBniL5V0gV83VBC70Q0p8EtPJsCUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECpUip5rMG8BrkhhqYve5GOQ7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2BFLf7SSU%2BuU77e4lga4ms%2B30mnQ2VslCNuvULZc7gfk0D%2BhhiJy%2BeDJvd2vJjkI8bI1doLCv8nAc5e2Ma2dMY3ru%2F7g90LDRieKMEoKpT6SPDvLP9wzsBWb2g4EuCzwoBu3MKiKsvPfgJ287BVfTKa9Q8j%2Fq01M0y5PtyGeutxSPFoz84z0E5JDiR7TlfsllHyZcR7Fb9zo2UWR9zWyoFL1SQ5preUd%2Fi4nHVzX6M68DUBnZJu38ibAXbbYikH0mouLEDY3HMtoeWzyPGipewPl70mWgzGmN5hTxCXIGtsp6EbUe2cu8%2Bjxv4wQeptQ3hYVIy4pl7VrNNc%2FIRJ%2F3jl1W%2Fe6zIw7Rqyf17mqLsPVub7IoqGwITad0enVTz6hPljUD79TMKQAG%2B25DvWM%2BD0Xp8RU2AfiAvSam5isIzKug%3D%3D&nv_mid=82363724790&cat_id=50000807,슬림핏,7부,미니,무지,"아크릴, 나일론, 모, 폴리에스테르",V넥,H라인,기타,img_82363724790_0.png
0,[시슬리] 카드자카드니트원피스 (SAKO03011),https://cr2.shopping.naver.com/adcr.nhn?x=mGAcBOjZvhSyOghpZGN5u%2F%2F%2F%2Fw%3D%3Dsx0K0gQ%2FNZlyys8moBKg9m8eTx9Vvh72%2B1UTIqaUJKISvzNJi6zNean6WOT3bKNH5fkIur2lMVhLk3eHbzaMaYoYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGrpV2LKOnLyblGIpgSz69jEDPMBUXGTR1rdUhg2UnHRTm1IhVLkmNCB60tKfdqoflWEr4Lu5t53ESTApzu1Eu9J9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxL8khjKWueBf3GNkOodDJikaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrLgVQPqh1sxMW3uAGIcQFYnNwjYKSU0fkAY6JsJ6BP%2BYBrv6tDzHWai9n4avpR9ePhMYlWNuRiQ2JBTSwEynZL8BqB%2FBHuMg1S8hGxMdTZU9mDGbvxuxfuH9F7LYnBemAci%2FCI7OBdHC%2BPGRWg0m5HQ%2BaQEp%2Bb6c2adshQ9mxuGoBJDJ3tWRzdC2r4YHQTKEfZlsuVBDPJXc97oBU88LK6fFh0rGb49hV9PMgHMHvjQcM9ktrm56clMwXbLb3DCGzdNb0OzmiGDDgE9%2FJViV38AoGR0jH%2FVHGhhYqlhOUdSDGp7Fsvh2gV8tJbUv%2FIvg%2F6aebarqgrXsQAYZs5l3Jb1IMsbV7I2rsZmgFBQcQGzPTVMkKm531dRrCqXPZIDTA1zP58bdipp3wYYKHsPLzotjVs8zaxrJB2WSCdJ5xxcbA%3D%3D&nv_mid=82347104120&cat_id=50000807,슬림핏,긴팔,미니,기타,"아크릴, 모, 폴리에스테르, 레이온/인견",V넥,A라인,"와펜/패치, 기타",img_82347104120_0.png
0,패턴 니트 원피스 SAKO03011,https://cr2.shopping.naver.com/adcr.nhn?x=hzzNe6ZFEuYJnMfM1LbIRP%2F%2F%2Fw%3D%3DsFz471cQpWE9VRzxIDjdijEIbBh8XK46X05IFXnqrrIdgxJY35iLgLgMFJ9Ds0OdZ49B81WvE2S%2FsiSwIXssdi2M5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCr%2Fo1LsAtyMvqQZ7DA9NTZYZK9puV6lvspchPu3bC8IivDls2nEJCShVETFUxB5Wc%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58NMMY1stIZS43GUJ5Lnn63%2BhM0LkhOGzn3hQmI9tIjLq1JvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ8624RWxlMoGKbWePh5qrzFFxSprjNXsfsLjbLj5fEPaY4FIdX0RH9maAYxxSnIi%2FFdl5Dp74GExAoUbiuElaASxlJsqn2xAUudcxpr85q2HaRg2B4qcIjDI34KU8vu3YR8ljWKQgln48UDhKKuKtcbCV%2FfIWtNV2zxD7GQE5LLI43hVwXrIGQGTcmlLSK3X8wiNpZaP5t2SEHXpo4rydYEaZPWb82d%2Fd1m3Cp4mKKBkC7tuvSQlUC44LeaxZH12yIfgMXCiA%2Byd4ex6P2TvpOp3FtUTD%2FcAG23vgY0SbMCglsAjYK9UuvAMczsQoCIrAjl20bnm9RnzP0MVi2F6m522ITVTPjXXnNYcbYGAWdx0uJTyCNgzJ32oijwoYrwgSxSX5OTwdNf7PQ8qGLJ%2B65x&nv_mid=82320918105&cat_id=50000807,슬림핏,긴팔,기타,기타,"아크릴, 모, 폴리에스테르, 레이온/인견",V넥,기타,기타,img_82320918105_0.png
0,끌로디피에로 20SS 인디고 플리츠 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=7FbI7jaDCKR%2BCSbNB4RuCf%2F%2F%2Fw%3D%3DsNW9Ny%2BkE%2FvKCcQQudvR69162YfCYEtaj3LrgOgz6RiZkw%2F0kyOTna4ZLQ3o0Fsa8OdX98uV5q0ICx9Pp8jo7NWM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCr%2Fo1LsAtyMvqQZ7DA9NTZYZK9puV6lvspchPu3bC8IivDls2nEJCShVETFUxB5Wc%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MvcwaJyugslJObIohizNgCw2MwNc0uZnijefzN%2BKnizVJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ8V%2BGmQfPeNFwgrOFjV%2BG6Va1Jg4hpaltHsYYYymPeLcMfaDjCW6HUREq33zSyI9slDiuehIiPW0zH0kZUaEerO15SWVIZ4%2FbXPtdMM7UtDc8yh%2B0o9HReBlRvbdSGI1sZWXEzzs77jHOw4BdBAW3Er6qw%2Bw1gDkNc1pd2qQ1MjStdjf9WZHwrZx53ooOQT8hKbTx%2BXKTRXRPS9BqZ3yUIUFUMHz%2B5VSwqLL4Qj9SmUNNKeUNqFkZ3ru5uJYpe63mEh4SqB9xsxCSOoyG0kLJQhC212ikgaTZCpPI1iu1s4KfIb7exGuelRsBDM5u3zxGT8%2FupFYe47RCIVfyOb0GacOsz0ItzboJBE9HiVnHQRZrwkyQv6lA4UzNAL1FTSDzSLfJg1SwE9x7VA2TscqXhYm1ZLWw%2BF5x8WH%2BAAavQWpg%3D%3D&nv_mid=82416395964&cat_id=50000807,기본핏,긴팔,미니,무지,폴리에스테르,칼라넥,플리츠/주름,리본,img_82416395964_0.png
0,[시슬리sisley]믹스 라인 트위드 원피스(SAOP06011),https://cr2.shopping.naver.com/adcr.nhn?x=OGw2YANuwZ0ZhQU3rcE%2FJ%2F%2F%2F%2Fw%3D%3Ds0nXr4%2B%2FSFSxmmsTXLbpWlRUD%2Bym1a5faWzmKRp3cYCjBV8eMEEfKtTYtPDMlWKFsqOl7A02TJNaxW9BWpME4cWVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTZvnKIE6YJY4NfA7UCrJRuxR2Joz7l1PZw46e8%2FBniL5V0gV83VBC70Q0p8EtPJsCUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhEC%2BtaknRIsF%2BJW8hPDhwYneQ7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2Btw3Bz3tIWnyTnQzH1FR%2FnfSXWxwEEzOO2wu7RaZE1lfGhB8Ps6FHHxGqpxVzRGw0NK8Hqe9%2BwsUHTp7vpS2%2B7ZeyanE7NNM92Z42YOtZKXHaowaxGTWhZ9A44ZfkGpW9gxFa0JrcNRQaWJ%2F4qf6orIJxLXnhfdYiDyh47%2BXLXqXmh%2F0qAnKfuCYF5k8R%2FFa4zqTeIb9Uu0vZqDZkMku6efjE5vQNO8A45Ta4OOx6MyawgvIuQvmPPIHG%2BNpUO2SoeqfDdfU5Sp3VdxgGNkm4Pdk8oljrpb79WCyCAXmhJnCZykdliQFV8HZ7qInc%2B5EdB7CbSWKffPKCgTAFkJhjIxZTd%2F5AzX9UyCUmfzBjpQexcyq%2BceYo69TtIfzpOoJkN68teR5Yz1nvqqtWNcoI7oixZOCuzLsvem%2FwTPpQPEJtWS1sPhecfFh%2FgAGr0FqY%3D&nv_mid=82358662046&cat_id=50000807,슬림핏,반팔,미디,체크,"면, 아크릴, 폴리에스테르, 레이온/인견, 마/리넨",라운드넥,A라인,레이어드,img_82358662046_0.png
