,name,link,fit,sleeve,length,pattern,material,neckline,skirt,detail,imagefile
0,컬러롱원피스(특가이벤트),https://cr2.shopping.naver.com/adcr.nhn?x=JDIryW3AiiOSU1DKobTkuP%2F%2F%2Fw%3D%3DsMNNCdgQNhBVAL6R%2Bz0EqHKcaUbe6BGGVbQo2gas7yZHKlmeZtYNO51eS4nlKYtDmKyui%2B3DXjFkZJohi1Zb8kWVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTwZ2SpZPECGP97C80UPFe4lO1HNSyr2cGOJUA6YcxntwbmOf1MR0xItz9E2WUs7wYUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECG0hpAIiG7tLspneTp%2FTQsA7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2F5r8ORBAQk2lqfjj253UY%2BUVHr1GO9SZENZ3uyDvd5WkD%2BhhiJy%2BeDJvd2vJjkI8aONkLIDClxWuDcNYMKZrVMpQvSA8VV6fKxtWNfNay8V4FpOMUpe%2BqLAMBI1hoLDWhH%2B7cCNrZ5GOdCpVuWWtaoapTXLAA3lN8g4FSSs1XfZ%2BHvRdIKTr8UU4hCEcO%2F8u9TmEr4gGGgVa9Yh3LI%2FLLAK3JD1jhfkhgmF3lbSVVF%2B79Xf%2BSEiug2NJUKo%2FNJ3KbdJ3Y80oXTx%2FoD0sMuOBTc%2BN79y9%2FCO1YR8UJVAcB1O12bXQQ27H%2Fw5R57QsFotZjcbywRHdWuv%2BTk1HHr8nyq6hFTwTAW8AJKufK979QNlgjEZuoDb3X4LC84rz4ClnE%3D&nv_mid=82421852173&cat_id=50000807,기본핏,반팔,롱,무지,면,라운드넥,H라인,무지,img_82421852173_0.png
0,플러스에스큐 레이어드 뷔스티에 원피스(LT9OP6Z),https://cr2.shopping.naver.com/adcr.nhn?x=S%2FC%2BtkhJX7S2%2BHrJ0YsMEP%2F%2F%2Fw%3D%3DsK0WQVYqZWOTxal9CIk3VSMDTKEENKrxqrtUG3aVuzfNJSlW6oJ8cu4oOUb5BM3gUsF6lq0YoBf4J93wq%2Fg7x9YYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGhA9YsP4jtjsCysuI%2BwbwYbLAfMAlwtKknt29GxPCdt2lxNozapzu2TinyIaNDGn2A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUx3PCB7W6kvBBt51dUWEKmz0aAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrLLt23zEX%2BgQZPklJHR7HdY6CtpOTGmQ%2B%2BVugzCZHQLNhrv6tDzHWai9n4avpR9ePgnY1EiYzxtFBmPaTZePeL1uqP5l7AciXBrbSjW8MV8cf09I4VRtA1o6S2AiIxN8CyqSCh6dtKXy5gQtC%2B2clOMkmj3%2BbW07fl3%2Fw3W1AgXKiNWHvYEnXWAQTimZAai7sMMN%2BIY0hWaEnis1ayEjlY4NSz76jatv0gvjORvgALtxW1I0tP3tvUdF1Buz9o1JV9shK%2FYZR0uKhabe8zNWkCLWrPjq%2B0M1%2BZxWstg%2Ff6dFro%2B8M8CJjo9bjCrsiQfDyXCoocrcuHAlzpBqxAqtQQu2mpGxWCtOgSXPNIVUHMF8qAIPUiKINSGzMMtd2KmRVk1yLjUwUKbZQea%2BS71zu2oeOtfVcr4rRMgDfttBzCSRmVmbKDr5K%2FxNVLZfoxknzI%3D&nv_mid=81746891057&cat_id=50000807,기본핏,민소매,미디,체크,면,오프숄더넥,플리츠/주름,프릴/러플,img_81746891057_0.png
0,라인 체크 뷔스티에 원피스 LH6OP5626ASBF,https://cr2.shopping.naver.com/adcr.nhn?x=FKUvgtFuPfx6YON1zY6%2FN%2F%2F%2F%2Fw%3D%3DsS9a7yvhkJKCKWOPDxbSO6AGrECxiW%2BEflzNbPtkxSzC%2BJvXiHjrFgbeeJfB5tuc4t%2BrMVpdBtnnJt6jhoGSMtWM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCqOeV%2FEkR%2ByACQn9p0tm5munoYcnTFjNIr6UQMz20%2BeXGVajBEusK6dSJVg1buzac%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MvcwaJyugslJObIohizNgCKuc4tucEAuWFAA7kmN2X6lJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ8tPbZr9gaO0LQcFtPAaTedR9%2FgXPIWD5Ne1EVlWzRVyo4FIdX0RH9maAYxxSnIi%2FGBk2wM3mXnAFw%2F9%2FHZxQaNT57xo8hrawwyFkOzEVMyCFXgk%2Fip2ANbS4czQMf%2FPKgznI3vJU%2FYsO9WPs6UM1oZFeyR3mVugyS%2BTPk%2FsS6G2S01fSRjR6zfEWhn5ALbcXGAocytGZKmMvxjiXuekWK%2FkkCmPAyBjGxCh1puYpPMIJ7553rFeqT45xLZqKqsSW8%2F89AaKY1z1nPyqJkt9ewkzTN%2Ft6D45PSywAYYQl8MP9OSswWYlpUP8D8gBL00FUNLQQ1vKDiqaeWU%2BMH9JPa%2FzoLD6DTGcGMPG1JC9N4WPUtjV4ey3opwuYWqcZY%2Bobr3gI%2BPTwi1gQm%2BL4TsIYg5&nv_mid=82417490322&cat_id=50000807,슬림핏,민소매,미디,체크,"면, 폴리에스테르",V넥,A라인,기타,img_82417490322_0.png
0,허리스트링 체크 프릴원피스 LH7OP6578ABLS,https://cr2.shopping.naver.com/adcr.nhn?x=CWRIz5T31T1Ap05Gq8fa5f%2F%2F%2Fw%3D%3DsHhI7e0zLp%2BjJ3z%2B1Pz3kGVAs17QoKxRAp1vf%2BgPq1plyoWHKp4bwQO0ieeTprDIXRmRhu1M3fhNczNCRuhsLLIYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGhA9YsP4jtjsCysuI%2BwbwYbLAfMAlwtKknt29GxPCdt2lxNozapzu2TinyIaNDGn2A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxTZX20s840ApWMJ9GSKLcZkaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrI4Bm7J1qdv7dZVUHwM%2BmskBDac08sfzcRL%2F%2BGgvoEEakD%2BhhiJy%2BeDJvd2vJjkI8buaIiWJiabznTa0SEABGY%2FuYz6btnu5ciMFCR62%2FtgtFaO1zuMKrV8p%2Bq8YfC%2FJZkb%2FyiTl0NKJLdGZhoAVhTpsps11YX%2BemWqo4PS7TyU1SBMdIi22qY0PcuzC4Uaj5aZMpD15L5BVBTh1ly8tMan%2FKAmrMRqmqXAbTTRk1yI2159F6lJrU2Pib0tEZIs6CYh4SqB9xsxCSOoyG0kLJQhwxDR35I8Z6UyFSElPVDJfSIvWTkK4KeLYOOq0pmqe2xYq9M2KsOC%2Bz9l8G9WwnfuVbEcgw4f7vDvfwcoxdsP%2F4jtxsF%2FdHgt9zoNLn4pwoMzEu3BZiTFp4%2FMnJBa2AZ%2B&nv_mid=82417498963&cat_id=50000807,기본핏,민소매,미디,체크,면,라운드넥,A라인,와펜/패치,img_82417498963_0.png
0,[세일/당배] 오프숄더 원피스 핑크,https://cr2.shopping.naver.com/adcr.nhn?x=fAghNEwdx%2Bmb655HIgUj1%2F%2F%2F%2Fw%3D%3DswN7fGro2QFDoQEqoLbSDmoNcMkkEu%2FLpZvdiQEg%2FNZtAqEzgweGmVsIphwLTIRqP7DWIYi5LVAxlXeZE4%2B9cFWVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTwZ2SpZPECGP97C80UPFe4lO1HNSyr2cGOJUA6YcxntwbmOf1MR0xItz9E2WUs7wYUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhECu%2F%2BjB55zzzHMfYlsU5Zxhg7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB%2FiZg1HBc7HKdykIsw2FXtXAVZ%2BFT1qbbeKvoIzzB%2BrN%2FGhB8Ps6FHHxGqpxVzRGw0QnN%2FZx5Y34rDm9g99Zy%2Fmi7GTTLRzeV3wZGzYVKH6W3F2gvvHcFh2CWE5U3knpbsr3VWU2aEl1LjJCqIPsf1hxiZIvLQQTkch2%2BXwiSVNxKilk1laIbwtEBTdwO86zLoWHSsZvj2FX08yAcwe%2BNBwRKwfSE9kPLYzA2iRTV%2BDLh6p8N19TlKndV3GAY2Sbg%2FKAAWWjIHSntDgBmJr6lPLCba%2FpExd%2FetRTeejuuv4t5H4e4l%2BPLVN4BKq%2FF7aIBIkxH%2FpeGQDPNFXCUUXltDr9lVumpEdeWB%2FYg1KiXwa%2FGfGLhn%2Fe9HGGZ7UG%2F4PgVKMeAjW%2BqL%2BZleuMpttT%2FTS&nv_mid=82214409527&cat_id=50000807,루즈핏,반팔,미디,무지,마/리넨,라운드넥,A라인,프릴/러플,img_82214409527_0.png
0,[특가] 홈웨어 루즈핏 반팔 인기 코튼 롱원피스 5440,https://cr2.shopping.naver.com/adcr.nhn?x=VvXqMh45Z7rOuf1EPT%2Fsz%2F%2F%2F%2Fw%3D%3DsjeqYowlkYitRp7vM7jRU3tfeeH8jHPP9pdEPlIXM%2BZMBP4nT5XBtGr%2FJkx%2FajnmXxYxZt%2BbJ1IcpR2f9n15I%2FGVyf4fEeIwpi1WJR%2F5%2FpReVK5hNxRUBW3Fkia%2BRgsFTwZ2SpZPECGP97C80UPFe4lO1HNSyr2cGOJUA6YcxntwbmOf1MR0xItz9E2WUs7wYUaGimURpLp1cstwbh%2FL6ye56vr9h9VoFduCJdN2ys%2BL8sDxCrG1R0O6gc7aEEhEC28dra3myIauLEhodt3aTPQ7TOu%2BiZGPPbCns0fxzoFb4FjQLKtgpdaxOC6%2FeJ5KosPFNkchYwWiua4avTMsWH6fCLd0EJlKtx3WA4Dq2fB8yKLIOlZeNChkjpoYJYjT8Z5mOheQJadb0C17AmpmVnkD%2BhhiJy%2BeDJvd2vJjkI8Zjw2m%2FlGocEEAmmV3QUhay5xSzzRF7h%2FKHB4KSq7xX9sKusthxQnTxMbzcY0cr6aS23%2FX4Vgm6TMHzSRCUq9TwHa%2FDPk3Jcd9wSn6ULwIrTHwMYjSYNG5vZpxzp40fMZXPvlxojnSNuQvi9Bd%2Fd4Y9GASaO3nQ58dGethsNudBW6cp662TEV6SOT8oOSG%2FmOOmjtbI3SJm4FcFTl9HPIt27Ew4mrfyuNQaOFTErV9nFhOgGu44kIa86bemVPqwe4FCVntAw7JKfPZRFCAjiPslpJWY62loV8HKA%2F5nNY7T6wZr0M0YW46f5oXQCcmPrpCc1rqsJobT72ninkSJWyoo9iPTkAYRWzKxZFWPchD%2FwGVmbKDr5K%2FxNVLZfoxknzI%3D&nv_mid=82436169913&cat_id=50000807,오버핏,반팔,롱,무지,"면, 기타",라운드넥,기타,무지,img_82436169913_0.png
0,[무배 특가] 여성 데일리룩 V넥 A라인 루즈핏 롱원피스 2color,https://cr2.shopping.naver.com/adcr.nhn?x=q%2FAeVch71XWuqtjaSbY2uv%2F%2F%2Fw%3D%3DsGLBHtuRiEMsxAcge79QlzPgQ%2Fe9FgZPtPC8%2FwXMjZzQyC5YnuwDAd%2BPVbGKesSDqiJfmX9Gd6cmaOzRFGuHEWWM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCqOeV%2FEkR%2ByACQn9p0tm5munoYcnTFjNIr6UQMz20%2BeXGVajBEusK6dSJVg1buzac%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MvcwaJyugslJObIohizNgCXlG555Qj5OHtVoJgIalMSlJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ%2FH9Bqv%2BJ5wmxQyhupr25OzKvw9MRG07z18STH0XFNpd44FIdX0RH9maAYxxSnIi%2FGtFIDbGijBRHS5uESWILiIwn0kzWAnK4rZjr%2BSyj5yVylsjaA0GkEfnuErYOYWzasOzYW9EXs9dxUilQ1AL3iDA6g9b9QzUnPnt%2BkGMJIVId7KaHPBG1pwsFKM59qZzqxEn0CP8FziRQX2OhaKLBgG%2BqPMNuuFsbw7yNqX8dy5mdYdywgZu5hYkkk9F2GGKpEdfKs3jH1N4HLqBOJ8aRXDAnLbfgBlJKL7RygrYrAkf81JbCT%2BM2Ft8HkMnWZPYP92h4Qit4VnPRsTUXDXfByoQagRdeYFltyVXbGVWYeRxgLQy%2BKdwmVich%2BxlR%2FdZGJmnJXlCSiyxyM0f2ren3oTy%2BthlkWW%2BXbEwZ87hI69mD3y6Z%2FItw61nkQ5W7QvAcA%3D&nv_mid=82349789305&cat_id=50000807,루즈핏,긴팔,롱,무지,면,V넥,A라인,무지,img_82349789305_0.png
0,샐리 프린팅 루즈핏 홈웨어 파자마 박시 잠옷 원피스 임부복 빅사이즈 이지룩,https://cr2.shopping.naver.com/adcr.nhn?x=M%2BHFaM7DvKKkQPbcEDGNMf%2F%2F%2Fw%3D%3Ds%2BP3bQdvrQKTPo%2Bl5%2FRkOYmif6Zfv5D0KnBBdYZzJs2Juj6G3hOjyi0U1tTykzEderq2p6zSSuHCQ%2F15bpOioKIYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGhA9YsP4jtjsCysuI%2BwbwYbLAfMAlwtKknt29GxPCdt2lxNozapzu2TinyIaNDGn2A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxACLh23PWmxSQgEGrezuUqUaAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrLHMght9C%2FWq61MAdXSB%2BUnU19oncqVkDC072AZOC7Cb0D%2BhhiJy%2BeDJvd2vJjkI8Y1d5UzWRQm4QKuY8PgV%2FqTjRHtB5KcY2WMnR3wvDaYtCOcsPQh81ZJX4eR76a9u3npPXIzLcPEOgzgzUAjTD5JtSPbl5rdhPacYwSrv2a%2Biq7WQx7z1lO0875%2BKXiyCfGAAsWiBcXBIngHR6Z6HWZBjHmQQGOIxWsbjksVwcZ7dF4Z0CLF37ofjwmP7JYImszeR%2B0HPCKdkppCfamgCTBMFh0rGb49hV9PMgHMHvjQcFatnFHqN3PjHts9VRvtb%2FweqfDdfU5Sp3VdxgGNkm4Pr9QbXZDD1Fqo2xUFP8o13kDyIMZ3GS0OyYakhkX6gbV4aJ8HfsBfXtCT5o%2BNFCARsetzHsGJ4IK%2FM9fiYElezhUPeCuzhGEsHYrtXaqBI%2Bh2DFdSYgsNbaoeKxwQ0G%2FAN1%2BSR0cQde5HUknktbgjpw%3D%3D&nv_mid=82396881050&cat_id=50000807,루즈핏,긴팔,미디,프린트,"면, 폴리에스테르",라운드넥,H라인,"무지, 기타",img_82396881050_0.png
0,[무료배송]라나 솔리드 심플 미니 원피스(2COLOR),https://cr2.shopping.naver.com/adcr.nhn?x=wnSpoGlSBqhHRc9yHnbnR%2F%2F%2F%2Fw%3D%3DsnE96lQcyTeInthx4SAdp%2FiZAO1XIZOwGNE3lTGfNZBK0sAXlITsSvyjoD1cls5MHhK9DRvQubXQlgps8U%2FZ6MWM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCqOeV%2FEkR%2ByACQn9p0tm5munoYcnTFjNIr6UQMz20%2BeXGVajBEusK6dSJVg1buzac%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MvcwaJyugslJObIohizNgCp8oSEB9kFVvK0GhO%2BqiXsFJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ9ghdmWpo%2Ff2CF50B5WTxcGOv%2Fl%2BvtNzjzY513QVQx%2BMfGhB8Ps6FHHxGqpxVzRGw1wHAi7newQiZiqEu9EQuVwpjar8iPNCq90pdYfcipg3FoeKov0LFn7imt5mzE7wxuQWtnz9T0CoiOocKCpzMzYrm%2F%2FKj1x9GM6MxNNxOL25KtkAAABTjVR7tBh2nWcpoqJHB1dvSRn6%2Fs1CKWlT%2BZlQkq4BxgNlPjuLmogIAHtcJDR%2BOZDv7%2FMTvnKl66LGud95lif6RJvI3ynWXJ59ZbK44JrSLpazHKPtjfMm51L7aTfalWdspsgWpBn0xTe0sdzqwO99OqfjZUOI1G1I5BQtvvSw0A98136xbBBMYsLuTVMkKm531dRrCqXPZIDTA1RzHs47jdDJe2N0viXzf%2FNIDdWuDGQsPRQ4J502ytJDw%3D%3D&nv_mid=82415783068&cat_id=50000807,슬림핏,반팔,미니,무지,"기타, 면",라운드넥,H라인,"기타, 무지",img_82415783068_0.png
0,V면쭈리 피치기모 원피스[나무옷장],https://cr2.shopping.naver.com/adcr.nhn?x=KI1WdPxg8pE949ygiVq6fv%2F%2F%2Fw%3D%3DsOpFhitvoFseJ3X8HWm8zR5qlcWOmfQ9Nxu1Yry5WehqL9XRlktLgx%2B7h1f0tDwdG1lucMDRXcVt%2BNztKMeSajYYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGhA9YsP4jtjsCysuI%2BwbwYbLAfMAlwtKknt29GxPCdt2lxNozapzu2TinyIaNDGn2A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxJ61H8bCWF7xqKwEgD5q8S0aAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrLqr0hlQOLBkK6SZlEIY82gN04H0v7%2BzxXmat3P4KDRmUD%2BhhiJy%2BeDJvd2vJjkI8aQXNhdL5onBBS7EVzZ9j27549RhkpMN5YEKsNM2PWzNqsYBh9KmqXtnzDy2H%2Fa1n8DZvKSLwkhpBArH55nTw4hnyWrLShbWCBwcLtsV9qgsvwocQlWzh5FtzAbiu0HsNiGPv2KiwHorDmlfYLCMQ3N%2FJnjyk8PcbyXYWppWSNLMRQYWdFwoYUtEZ4tpWKi3q77NdPtlAN6%2FKaaqdEax0nPq2Iuph73umyLp9z8bKdNnMuYA%2FtCuWjKprTKqQxbhm6htuO2uxFNsI8W9KC66ERc9lVumpEdeWB%2FYg1KiXwa%2FBpjydqMnWQdMOMNDt3hgUULfksuiKK8VjuYyymEA6U2&nv_mid=82286942431&cat_id=50000807,루즈핏,긴팔,롱,레터링,면,라운드넥,H라인,기타,img_82286942431_0.png
0,[세일]스트라이프 오프숄더 원피스 자수원피스,https://cr2.shopping.naver.com/adcr.nhn?x=VmiDIJ9hCXl8OrrTZ8pJ4P%2F%2F%2Fw%3D%3Dsdbng37bb1JbfEV4AB%2BLT9H9IrqBhhagInLJQO%2BoK5Zb7ejA3%2BD44LPRNzS%2Bx7BFovWiA%2B0wZim6rdPTTKUqXtWM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCqOeV%2FEkR%2ByACQn9p0tm5munoYcnTFjNIr6UQMz20%2BeXGVajBEusK6dSJVg1buzac%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58MkejT9V33NZIKz4boeM3Ui3Fqs4nrNhf4bRdAUjhmW0lJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ%2F6p3XhRswQx92yOOx8oWHWeJBAy0xljKAIQFdKCQJSNvGhB8Ps6FHHxGqpxVzRGw0IGUPsEVFRbvhrklyim%2F0%2F0SAqVsoj2udxpisrn1P6Y8dmbPtY7INUbFgKzww3dyjVRPmabMn8rydFFqebbk54Jn0OwWiQwbj%2B6qsWnFbMj1uyD7sBf1x7aUhpTpzxejGSR9N%2BBaSdJS9Z8qPcbZkECT1YBaKswfAyXgCUI2BL7JHHIchURKxq1%2B3SY5y7m%2Bsh4SqB9xsxCSOoyG0kLJQhDjOlUfOwtLexPtefBkBbcSRgMWgrSc2oJIF4DNTd8Pf4I6UWFj6fAOlttpctcBXuyazKUThUUBDusEeP2rDBZOlywch%2FwL5gL68%2Fyuq98rp%2BNuh8lFIiQSg1WqYLlqTnZWZsoOvkr%2FE1Utl%2BjGSfMg%3D%3D&nv_mid=11546174912&cat_id=50000807,기본핏,반팔,미디,무지,면,오프숄더넥,A라인,자수,img_11546174912_0.png
0,[세일] 벨벳 뷔스티에 레이어 원피스,https://cr2.shopping.naver.com/adcr.nhn?x=PKnei%2FQHb2HOpmQHKuq%2F8%2F%2F%2F%2Fw%3D%3Ds%2FS3l1TVjWtjWdFVLESy0PV1da2F8%2FVMdZ63p1VkslYy6vaeGBDzTpVnaJLBVLtFkPzBMBSoA0jv43J4MY4IPNWM5ywTNbvkDUq403b3HrmP3mrP9L3bKHJ%2FdpwvsNiiCCqOeV%2FEkR%2ByACQn9p0tm5munoYcnTFjNIr6UQMz20%2BeXGVajBEusK6dSJVg1buzac%2Bz03%2Fk6E3umo8kRsQ%2BuklcMXxsZ5YxnXDTf1Kyc58NMMY1stIZS43GUJ5Lnn63%2BTFvVQ7ILIRIU%2B34Ej%2B1oxFJvJaswEAHzh4%2BeL8l2tv4xYwKYCF2wSheYXztta1k90KwhYrfAVEmMb%2FMhECMzRrr9GyESxlku1GP2cO77NQ8dLMwxqt8pi2%2B1OCwHUwFL3LTYG1EF%2F3yZ8obQHGtLKo4FIdX0RH9maAYxxSnIi%2FGsXxNc%2BTIRZH4JPoj%2FHx1T0nNKdbVtE5JoaoV0iEMaybQ8LzehniUDzSLNxn1mIjanC1HzLnns7fPmaJAhpghuN%2FclEG8VM7tsgppYUIIcK%2BlZsoWLmNK2JjSM%2Bdju9A%2FyZcR7Fb9zo2UWR9zWyoFLZDM50N1eqVl6f2klgjOP1E1vQ7OaIYMOAT38lWJXfwDs68LU0ohLEDCLrurpZ4%2B6JL5UGiiwXGENDXed5sEI3rOrckONEw%2FEvUGECqHeKdzSgJrKuOCXKQiymIYz9dfx7FzKr5x5ijr1O0h%2FOk6gmXd4GpTL6ziSuGrhmURlw0B51spP%2FM0WCnNikEpCSSzCm1ZLWw%2BF5x8WH%2BAAavQWpg%3D%3D&nv_mid=82257213921&cat_id=50000807,기본핏,민소매,롱,무지,폴리에스테르,V넥,기타,"기타, 벨트",img_82257213921_0.png
0,[소유]더블 라인 체크 원피스 반팔 ops 티셔츠 데일리룩 3color,https://cr2.shopping.naver.com/adcr.nhn?x=SXJw56O2ZMvxuAU08baC%2F%2F%2F%2F%2Fw%3D%3DsEdNKJodpz%2FuxRrc2AeRUwyhKByqEdDGfp0SREr70K7Uszxk13UFclsgUqDI4AVyoT21MYUvI5q56GbRn2DI%2FVYYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGhA9YsP4jtjsCysuI%2BwbwYbLAfMAlwtKknt29GxPCdt2lxNozapzu2TinyIaNDGn2A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxW%2F0QJ%2BPkw%2FiBWLAz8FrrE0aAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrItFmlAC8IwWPa5ELJIQtUxR1NsupbMXYRVJGHDrDcq7Rrv6tDzHWai9n4avpR9ePiFW2dmgK0A1Q9iAzgsLEQicR1ZRaQlmtJMANGdMm%2Bl3MS4HBBu406VowxrC3J%2FJXTf5x1BkVc1bh1PAroHeCx34U6aLt24I%2FanBTZCsj4FrVEdXE7pDuv6py3Tr%2FWim40NINwSCkwKIWgkW01CnycD170tOPy9KpqqfKQ84shPl5IW5r7IPlICqMJPdGBRgoTY3zTz0%2B843s6Y3ENgcTGE4eawD28qIQDDMuOSr6GM8BJOSkHXvazIVT1NVpPhLklSr5D8s%2BgPPDKO2dwW1t9GmN%2FFzFU%2BgD6BhU56xcgJ40z2UM42T4A8XhX81c3xfuPOgsPoNMZwYw8bUkL03hY9v8DLaDVUMFp4zcck362Uj9mxNUNYBwOg3QS9gqA7d7c%3D&nv_mid=82431272002&cat_id=50000807,루즈핏,반팔,롱,스트라이프,면,라운드넥,H라인,기타,img_82431272002_0.png
0,르샵 하마 브로치 카라 원피스 LH4OP551,https://cr2.shopping.naver.com/adcr.nhn?x=SMJZy72xVcw3WfHD03WObf%2F%2F%2Fw%3D%3DsLSLPCZQsynisLLIZs5WqN4EwOclG440Ep%2FsyZ15IGOebVIk88f5tIEiJnotCvPnahRxaYcsk%2FviWTWnFnoLzzoYlFAdf1OFsetsPTCIBnAtPOdYsvqvAV2kweJQXbUmGhA9YsP4jtjsCysuI%2BwbwYbLAfMAlwtKknt29GxPCdt2lxNozapzu2TinyIaNDGn2A9uc3LsDXbovL%2FD28dIpEZ9%2Bw5fyb2S%2B0WKUIuNO0Akl8HAYn6NkzRDrGPGQ2ZUxHWvNvE7qmI%2BdTPhv54v9T0aAb%2FOdjaJ2XbA%2BJKlL%2B499LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB5%2B6UB08G4lR0a9fquA%2FPNrK%2BSf5rzHtNykZjVJ8Aq%2FgtMTaF8F0G1CNAl4unP6%2F7zxrv6tDzHWai9n4avpR9ePjYFGYdKILpNHWHbSdfmBX4UrVJnVKigOOiRLtQqnYGZ04oHOO%2BmqpJyOfEMDDOWjOrHAO5owYEYjyCHLXW74CLdikb2wdHe%2BBXiXXRnUtif7r00XaoRwZkJVMQWPdbp7lw9A0zao5w085DA79tA%2B0PaQSjbHVwQlcaj6lZQUc0DCObke3e3RgG9b3PNf0aCJvhfPTGPx4HoJnkyNiQNOkpSJpMghyTALayZIQBiZpSb%2FtQYx7CGi2oLpXJZDyA8AapNEK%2B6kNrVEmZvtlEN0DumCW7zSdzmcT6Qg8DH5PfL1oyQvKUvF2XP5v4jeYWFuxx942OtVQNkiJ0A4Osin2Z&nv_mid=82414172772&cat_id=50000807,기본핏,반팔,미니,무지,면,칼라넥,A라인,무지,img_82414172772_0.png
